"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","gene","gene_name"
"41",146.111634340915,1.37046597313053,0.208047854370041,6.5872631913472,4.4800772159309e-11,1.6925159797036e-08,"yes","gene","112268301"
"42",8176.7319929392,2.31160510592693,0.351889172857436,6.56912824897698,5.06106805640186e-11,1.87217342519732e-08,"yes","gene","7128"
"43",91.5635749477943,1.78003354651279,0.272271450276872,6.53771647634254,6.24651952209682e-11,2.26353470682349e-08,"yes","gene","105373485"
"44",5268.86177930049,2.10011035709735,0.322689588865308,6.50814414088193,7.608489602236e-11,2.70192682754605e-08,"yes","gene","1827"
"45",385.14971505075,1.23305934197711,0.190640836709367,6.4679706785851,9.9327764785933e-11,3.39166113757505e-08,"yes","gene","283624"
"46",499.749913157645,-1.1546070327908,0.180077808176526,-6.41171193986859,1.43894536372822e-10,4.7314655330293e-08,"yes","gene","4566"
"47",53.9477054284038,2.11977353116974,0.341837422162902,6.20111606785862,5.60641460182252e-10,1.77763388696358e-07,"yes","gene","105377347"
"48",21.2528455099839,4.16399225097242,0.672153169094724,6.1950050114033,5.82831757643123e-10,1.78426908426057e-07,"yes","gene","6352"
"49",91.0468471680299,1.69713702566069,0.274279090451487,6.18762816686849,6.10761846305488e-10,1.80744789050004e-07,"yes","gene","3139"
"50",1074.2833449975,2.94988269379775,0.488177278442527,6.04264644026246,1.51606637840523e-09,4.20613665858802e-07,"yes","gene","2921"
"51",167.050437709413,1.28447768542196,0.219527352278141,5.85110544126879,4.88316515262244e-09,1.18774630753375e-06,"yes","gene","624"
"52",161.68634688245,-1.28342949247757,0.219542346703756,-5.84593137382008,5.03741703420769e-09,1.20870779539718e-06,"yes","gene","1844"
"53",124.15704358312,-1.26717163013102,0.217946971983146,-5.81412817347609,6.09507010897126e-09,1.42400085335386e-06,"yes","gene","63943"
"54",20.9764856112023,3.45098144050013,0.59972876570797,5.75423697815512,8.70339958896864e-09,1.95617168483199e-06,"yes","gene","105374418"
"55",209.17332360091,-1.32811392798599,0.23106920419927,-5.74768902064789,9.04714360552353e-09,2.00801352324595e-06,"yes","gene","85389"
"56",3855.49994739257,2.51056629770384,0.437001984027346,5.74497688675651,9.19335431977306e-09,2.01527406545544e-06,"yes","gene","330"
"57",26.3747964026371,2.95100104834556,0.517682668711891,5.70040533844469,1.19522888641112e-08,2.55692579603806e-06,"yes","gene","8740"
"58",2091.79760165393,2.80678584844439,0.49503965411177,5.66982023587684,1.42947425749436e-08,2.9860876371847e-06,"yes","gene","2919"
"59",392.751272916341,-1.19226970872348,0.213610888657975,-5.58150249836978,2.38449628496829e-08,4.81126318589739e-06,"yes","gene","85390"
"60",21.4014227214935,3.34308736438072,0.612744660877044,5.45592247118994,4.87192481420089e-08,9.10588389483695e-06,"yes","gene","100874246"
"61",215.756101069765,-1.06814744641838,0.196721245237882,-5.42975134753106,5.6432622787261e-08,1.02246699001082e-05,"yes","gene","11080"
"62",428.944146161672,-1.05956050530407,0.197003778715604,-5.37837655811496,7.51604878806609e-08,1.33454962280901e-05,"yes","gene","4555"
"63",57.2802919973334,1.69957934307951,0.316834394304501,5.36425139956898,8.12856259550982e-08,1.41500742593992e-05,"yes","gene","105378604"
"64",186.438013077291,1.09977849049456,0.205508356562717,5.35150253200986,8.72269172084914e-08,1.50369042908153e-05,"yes","gene","101928433"
"65",18.4384877677374,5.23607385633261,0.979106391755898,5.34780888003642,8.90253983210329e-08,1.51993747364256e-05,"yes","gene","6351"
"66",92.0709014132767,1.30536974259029,0.248626026775852,5.25033424504322,1.51823468147193e-07,2.40694419680496e-05,"yes","gene","107986649"
"67",848.680852826341,-2.72298202801727,0.519699920178328,-5.23952750864945,1.60988248595833e-07,2.50746258076106e-05,"yes","gene","3310"
"68",61.5856698454125,1.58198268211122,0.304409243091713,5.19689437168172,2.02645430415144e-07,3.10187264004422e-05,"yes","gene","780853"
"69",155.582639336465,1.05747631385943,0.204337874062846,5.1751361254458,2.27744874091595e-07,3.42698134268675e-05,"yes","gene","7127"
"70",87.1758708426359,1.74670715733247,0.339048587838311,5.15179009731036,2.58011725612434e-07,3.81771349997865e-05,"yes","gene","3553"
"71",130.075185574107,-1.07116137287237,0.210140401900913,-5.09736044655256,3.44422145546695e-07,4.8924476930617e-05,"yes","gene","83896"
"72",56.7505038700134,-1.75178624941775,0.344732784686788,-5.08157717290904,3.74313881018419e-07,5.23332068611264e-05,"yes","gene","407975"
"73",90.2959677016284,1.47104432115442,0.292643301173641,5.02674865699924,4.98865502385811e-07,6.71049686391096e-05,"yes","gene","12"
"74",592.281516147115,-1.01182180204671,0.201400982591661,-5.02391690957227,5.0628147773334e-07,6.7590480591227e-05,"yes","gene","4568"
"75",134.958282104439,3.46357436658971,0.692030637884044,5.00494367876537,5.58783664256136e-07,7.2954137812735e-05,"yes","gene","107075116"
"76",26.305897965356,2.83851114620636,0.576410460369941,4.92446154496329,8.45929615794222e-07,0.000102878946972892,"yes","gene","105376361"
"77",53.5829676488557,1.65812621318071,0.33709794782132,4.91882618656466,8.70647363362538e-07,0.000105164725060308,"yes","gene","102465879"
"78",1830.55626539992,1.66923465166507,0.344108186894123,4.85090072029778,1.22902057329237e-06,0.000144519796684631,"yes","gene","3383"
"79",120.786766092659,1.2164437203477,0.254135939177424,4.78658675465199,1.69641627663938e-06,0.000195594593558499,"yes","gene","107986119"
"80",96.9768567689002,1.27072646315457,0.266305866518359,4.77168032296041,1.82695311661412e-06,0.000206620251838219,"yes","gene","8013"
"81",44.7542503915546,1.9149350721864,0.405989079757832,4.7167157139513,2.39682225480628e-06,0.000256373349134581,"yes","gene","105373836"
"82",61.3704126934879,-1.44274763209342,0.309785159880359,-4.65725224749507,3.20457710764282e-06,0.000327021450070066,"yes","gene","693201"
"83",43.1476928877708,1.80809693592146,0.388664818930025,4.65207255161159,3.28615412931461e-06,0.000332926108804984,"yes","gene","92162"
"84",749.660606908477,-1.99542396499823,0.42911636918712,-4.65007654864852,3.31811850610151e-06,0.000332926108804984,"yes","gene","4565"
"85",21.9881874706174,2.82128417103167,0.607940278945622,4.64072585538295,3.47187474770016e-06,0.000344394458213207,"yes","gene","6373"
"86",94.7930098061428,-1.12565448885744,0.243281081213292,-4.62697092286656,3.71052584239677e-06,0.000360022387199984,"yes","gene","9935"
"87",74.6564802765945,4.95007750589376,1.07588643110792,4.60092939437511,4.20609994186975e-06,0.000396405294359972,"yes","gene","1440"
"88",22.6682129444306,-2.18916150131632,0.47639601911505,-4.59525565596223,4.32219008901297e-06,0.000399712537606846,"yes","gene","158257"
"89",139.74612748312,1.0268200421012,0.223545576817061,4.59333643153004,4.36214954682484e-06,0.000401317758307885,"yes","gene","171523"
"90",110.602363410836,1.13344525231078,0.256818560988095,4.4134086257236,1.01755676112137e-05,0.000825010860752106,"yes","gene","9001"
"91",17.3654958840185,2.50832489515489,0.569588236502028,4.40375122660378,1.06394943887206e-05,0.000854818381747164,"yes","gene","6367"
"92",14.9366538028038,-2.81125758267712,0.63999940634215,-4.39259404746103,1.12006152022268e-05,0.00089584740329162,"yes","gene","114599"
"93",1864.41733622806,1.43288848304044,0.326379731780881,4.39024958817732,1.13220631059049e-05,0.00090150023546389,"yes","gene","81788"
"94",118.469914134434,1.12155401674938,0.258563451325865,4.33763554360936,1.4402371591647e-05,0.00110227806026416,"yes","gene","83887"
"95",19.8081727799182,-2.32010892861392,0.540856383050758,-4.28969501206051,1.78918649820102e-05,0.00135764083171185,"yes","gene","116938"
"96",84.669499183478,1.450605992961,0.340510095964279,4.26009686688753,2.04338325952399e-05,0.00153089928928726,"yes","gene","91370"
"97",251.624322457974,1.0034333600767,0.237747046535671,4.22059232574378,2.43661237295847e-05,0.00177313480714142,"yes","gene","100419583"
"98",30.5729989619712,1.88358071292658,0.44784128442919,4.20591128691354,2.6003222694243e-05,0.00186928430023878,"yes","gene","441307"
"99",89.946380190621,-1.08520413635531,0.258701776655266,-4.19480743575027,2.73103502737491e-05,0.00193969031784276,"yes","gene","79635"
"100",10.4074612570763,4.36372402919645,1.04435841084608,4.17837782879656,2.93595634028725e-05,0.0020448362217764,"yes","gene","105376360"
"101",73.6245529276103,1.1892265524211,0.285423718733889,4.16653022985052,3.09270897600442e-05,0.00211208232992056,"yes","gene","10747"
"102",57.8254697672399,-1.36438253994499,0.327399893162035,-4.16732738293758,3.08191726686234e-05,0.00211208232992056,"yes","gene","340719"
"103",109.87971608328,1.0116930762035,0.242806147419944,4.16666994206589,3.09081498658012e-05,0.00211208232992056,"yes","gene","284185"
"104",7596.36740583201,-1.3473069409665,0.323323585930499,-4.16705430594882,3.08561009605346e-05,0.00211208232992056,"yes","gene","3337"
"105",34.509101107909,1.60790869383063,0.391239102807355,4.10978524971815,3.96027240036048e-05,0.00261407422828255,"yes","gene","100130476"
"106",66.9757690968668,1.23724371910849,0.303534663269916,4.07612002457948,4.57933883262846e-05,0.00293805066090489,"yes","gene","100996511"
"107",30.5168058920058,1.69489967329469,0.416124991759356,4.07305426700938,4.64006075092179e-05,0.00295300783847195,"yes","gene","100616376"
"108",10.6999684600399,-3.24632313026033,0.801060022808951,-4.05253418948179,5.06658169532615e-05,0.00317887719371771,"yes","gene","100422943"
"109",88.5923455372433,1.03414169823614,0.255803232538219,4.04272333846146,5.2833947582579e-05,0.00328626997196427,"yes","gene","25794"
"110",57.7424346153462,1.19012396831811,0.297795521180362,3.99644683573769,6.43003137405838e-05,0.00384790120657232,"yes","gene","254100"
"111",73.9800547185831,1.11927796209597,0.28105441681839,3.98242438160727,6.82158323863808e-05,0.00402131880824424,"yes","gene","51561"
"112",4410.43839591075,1.32314420993196,0.33392235179065,3.9624307951733,7.41905160843535e-05,0.00424944130191542,"yes","gene","135112"
"113",46.3305544263141,1.3195697925001,0.337637037901913,3.90824952351185,9.29672631915879e-05,0.00513160239104184,"yes","gene","6274"
"114",42.6487126945095,1.41692402014644,0.36306169656109,3.9027086403427,9.51221811099709e-05,0.00519689060858044,"yes","gene","105372711"
"115",38.0643910079196,-1.40176531219623,0.359450935168605,-3.89974034019055,9.62959059719426e-05,0.00521943217228515,"yes","gene","26813"
"116",10.5259142891011,3.64237708562719,0.93484380097257,3.89624136335699,9.76970308794496e-05,0.00525669236453184,"yes","gene","105378328"
"117",74.7642551512345,1.223622827613,0.314652970693044,3.88880112880514,0.000100740622025133,0.00538780266469358,"yes","gene","9308"
"118",23351.6093933595,-1.18157099573581,0.304540279827672,-3.87985128405484,0.000104520350182577,0.00555647705940669,"yes","gene","3303"
"119",119.249493343742,2.0542352679103,0.531127563534092,3.86768717903009,0.000109872485730604,0.00575485503431447,"yes","gene","107986170"
"120",71.4897699553052,-1.0642991677858,0.275130153805832,-3.86834795482616,0.000109575228213341,0.00575485503431447,"yes","gene","8351"
"121",843.36313823603,-1.47943830274593,0.383016269691237,-3.86259911083818,0.000112187026799367,0.0058245404907882,"yes","gene","4577"
"122",16.7420242435596,2.54628042579618,0.663003400820904,3.84052392890215,0.000122772003753558,0.00626419453634534,"yes","gene","6347"
"123",27.3309005606589,1.88140539024942,0.49124733308886,3.82985364708149,0.000128219493557071,0.00646779922613455,"yes","gene","2824"
"124",67.532620699433,1.13860498221779,0.297932777176216,3.82168418328928,0.000132543365249835,0.00661908524483602,"yes","gene","441072"
"125",26.7044479317671,1.78553639704581,0.467955843134232,3.81560872300858,0.000135847624111761,0.00675661180316085,"yes","gene","105378744"
"126",4205.09318792315,-1.39555452271792,0.367130120011404,-3.80125314336665,0.000143966124735998,0.00696529294499287,"yes","gene","22943"
"127",43.4895351633953,1.27528343571909,0.33831168018292,3.76955189672897,0.000163540902090973,0.00778507307648074,"yes","gene","107984421"
"128",67.0762271560427,1.00199056390099,0.267608333587271,3.74424275383871,0.000180938651602543,0.00838837257925524,"yes","gene","26013"
"129",21918.8069781445,-1.16389266336956,0.311674263500923,-3.73432393902525,0.000188220105916684,0.00863575245647709,"yes","gene","3304"
"130",51.3857042660052,1.39481756767174,0.374465038060138,3.72482722258234,0.000195449039546491,0.00889844396458331,"yes","gene","101927080"
"131",52.2784932017297,1.33097909576482,0.359897628150826,3.6982158026533,0.000217120264083556,0.00963796852266903,"yes","gene","105369161"
"132",23.8308311014497,1.69722295900474,0.460343511483981,3.6868619121697,0.000227036472603945,0.009904814760579,"yes","gene","8676"
"133",64.0550618914569,-1.18450718352935,0.321388611670426,-3.68559164984982,0.000228171951233834,0.0099299538384999,"yes","gene","26816"
"134",38.8472422905143,-1.45904856882369,0.398405287590898,-3.66222189882658,0.000250037128660272,0.0106466648836734,"yes","gene","65997"
"135",357.646667438137,1.50201262659304,0.410378289173348,3.66006844469926,0.000252147887373424,0.0107108561918721,"yes","gene","2113"
"136",426.230256618405,1.31987216343615,0.360721381162302,3.6589795680625,0.000253221525627537,0.0107307909523689,"yes","gene","100216546"
"137",35.1217054240729,1.33901651349961,0.366251104528854,3.6560067585929,0.000256174603045686,0.0108043616429435,"yes","gene","101928741"
"138",56.1424138978265,1.07278441451032,0.295964872306127,3.62470183083317,0.00028929502181344,0.0119932533033314,"yes","gene","5724"
"139",36.1164321187191,1.45147447423156,0.401822131452736,3.61223128498159,0.000303573618814579,0.0125063878785886,"yes","gene","105374584"
"140",4702.04266941006,1.41248730567937,0.393528818582111,3.58928555923445,0.000331585464218005,0.0134420810562897,"yes","gene","6648"
"141",58.668842978892,1.0922463286615,0.305557650603527,3.57459983902917,0.0003507639494584,0.0139940035749333,"yes","gene","107986197"
"142",20.7423331869462,1.93999965119143,0.544191127079984,3.56492334154924,0.00036396255047746,0.0143293105238975,"yes","gene","3626"
"143",1922.55305443193,1.17808937867985,0.331319522983304,3.55574995421932,0.000376902416726694,0.0146439372240682,"yes","gene","629"
"144",30.0227624793398,-1.43090950374813,0.404640379336183,-3.53624990688164,0.000405850570633845,0.0155682213947103,"yes","gene","692158"
"145",1598.02452826119,1.7764927668638,0.50237568812934,3.53618379400245,0.000405952157341228,0.0155682213947103,"yes","gene","7057"
"146",22.4858067050347,1.76547620264502,0.499906045016379,3.53161603114277,0.000413028613043967,0.0157714753832445,"yes","gene","84688"
"147",27.6996709090609,1.57409742473616,0.447531585534205,3.51728788674705,0.000435980647091943,0.0164707922760948,"yes","gene","339829"
"148",38.9201809387494,-1.27545705364666,0.363160844985099,-3.51209958688963,0.000444581373718543,0.0166891900036923,"yes","gene","26817"
"149",39.4217551079021,1.57430693427627,0.449191839939615,3.50475408121374,0.000457029231963368,0.0169874038345083,"yes","gene","107987152"
"150",56.5009492043716,1.06182880652439,0.303280033372958,3.50114972856988,0.000463255494171097,0.0170654866275975,"yes","gene","340544"
"151",10.9146897812769,2.91962297098245,0.836317358741116,3.49104671864909,0.000481132113066824,0.0175420570833974,"yes","gene","6374"
"152",35.9014149286359,1.38894772091512,0.397835644361389,3.49126012362387,0.000480747945244978,0.0175420570833974,"yes","gene","105372380"
"153",57.7995869884479,1.07849535280287,0.310002092068425,3.47899378874134,0.000503300252120383,0.0179449784671677,"yes","gene","5021"
"154",9.99349577862608,2.79456805117332,0.806419800105341,3.4654010861443,0.000529441242407392,0.0185419303751196,"yes","gene","107985080"
"155",17.0514535590245,-1.83537400111865,0.530111137313842,-3.46224380498547,0.000535691650720179,0.0187238995082431,"yes","gene","677806"
"156",93.2848194455023,1.00862977536793,0.29163741441745,3.45850609525763,0.000543179981915466,0.0189111838409628,"yes","gene","101930112"
"157",70.6477221832032,-1.15600371268471,0.334884556227724,-3.45194692077296,0.000556557200818871,0.0192983765397117,"yes","gene","2302"
"158",23.3571788625702,1.61592333287495,0.468472126883958,3.44934786968706,0.000561942267453061,0.0193744600017409,"yes","gene","105373944"
"159",37.820729564417,1.25112117533238,0.364206428225926,3.43519794921433,0.000592121138516865,0.0200643185792089,"yes","gene","26330"
"160",21.5012768761552,1.62395300696279,0.473986477520178,3.42615893908842,0.000612182044885847,0.0205480234196467,"yes","gene","100126791"
"161",19.8241473781851,-1.69734596259664,0.497869255867528,-3.40922027739803,0.000651488515854531,0.0215415830307506,"yes","gene","677812"
"162",31.1352594868948,1.4781189288488,0.434508189743975,3.4018206416771,0.00066938553330034,0.0218887836635006,"yes","gene","105371159"
"163",27.8371130939348,-1.41835023247127,0.418113792863653,-3.39225889382175,0.000693189090356149,0.0223834648684691,"yes","gene","9299"
"164",60.4535531724226,-1.0308065704939,0.305436844199512,-3.37485994263539,0.000738532664500734,0.023458651146467,"yes","gene","100505812"
"165",28.729444214839,-1.32547150139591,0.393576420290118,-3.36776146400962,0.000757811314059109,0.0238153941459001,"yes","gene","85450"
"166",49.6944133383983,1.08236720633256,0.321671067632653,3.36482610729734,0.000765919139452616,0.0238590530528432,"yes","gene","101929715"
"167",21.9943049498127,1.54617390626486,0.460020652048675,3.36109672332984,0.000776336338806943,0.0240990000556924,"yes","gene","100287216"
"168",40.4896587915778,1.1345674223104,0.340332822433789,3.33369968314215,0.00085699132888272,0.0259671297536546,"yes","gene","100506178"
"169",1068.00379027625,1.11082896010896,0.334918533127687,3.31671391766623,0.000910828296279515,0.0271200432635759,"yes","gene","3976"
"170",40.9220118032366,-1.19644483810399,0.363470987885823,-3.29172032426375,0.000995765838283294,0.0287961208869025,"yes","gene","574042"
"171",15.1500071056869,1.90609134129779,0.579620401471223,3.28851665065558,0.00100716826783263,0.0289842459702368,"yes","gene","105375181"
"172",38.8322062137324,1.15913675461693,0.353166510151277,3.28212534682415,0.00103027795419044,0.029410957161745,"yes","gene","728378"
"173",48.8369248016014,-1.03208637297134,0.3147136998116,-3.27944532948261,0.00104011360769028,0.0295492115490379,"yes","gene","26770"
"174",43.0096253978582,1.1883932750488,0.362574149281537,3.27765583234127,0.00104672935607111,0.0296896588600617,"yes","gene","6344"
"175",75.2903484427423,-1.00073786909014,0.306872975607991,-3.26108177856792,0.00110988025426476,0.0310011638796734,"yes","gene","9297"
"176",32.8313532741074,1.31429280732398,0.403114495641297,3.26034618336692,0.00111276305125627,0.0310176149734794,"yes","gene","105370364"
"177",26.7208644443184,-1.40047482331929,0.430074757103772,-3.25635206481409,0.00112853722025649,0.0311931281465658,"yes","gene","26818"
"178",34.3630114525662,1.27886226385388,0.394760322516585,3.23959169883431,0.0011970097029269,0.0323940233267238,"yes","gene","105371413"
"179",10.3527661453706,2.27422901178562,0.707026160966295,3.21661225191077,0.00129713778732565,0.034273777606777,"yes","gene","342977"
"180",39.7110066724354,-1.14902699336473,0.358145852956012,-3.20826552612868,0.00133538147474867,0.0349205205679489,"yes","gene","619569"
"181",14.4509175266865,-2.03876266711855,0.636708372238619,-3.20203527393619,0.00136460287109983,0.0354756787397491,"yes","gene","677811"
"182",15.3415452500916,1.82117335776001,0.568714049092768,3.20226546304809,0.00136351281804052,0.0354756787397491,"yes","gene","105376714"
"183",43.6174029164447,1.08368032087019,0.339309888802505,3.19377759573916,0.00140424255820396,0.0359261095795715,"yes","gene","54863"
"184",365.10932144007,1.20309706712657,0.376785703154037,3.19305392177985,0.0014077665617081,0.0359261095795715,"yes","gene","387763"
"185",30.7400085824535,1.35500158836917,0.425260254852062,3.1862878623363,0.00144111130313571,0.0363216023221269,"yes","gene","100507489"
"186",19.4802990848812,1.6784696096585,0.528704858196608,3.17468164636069,0.0015000097231816,0.0373061485151205,"yes","gene","3552"
"187",22.8926217004801,-1.67110551677017,0.531519330306473,-3.14401644773035,0.00166646072913416,0.0398782704939436,"yes","gene","107985383"
"188",9.21053604548542,2.62718192252277,0.838431683822484,3.1334478088247,0.00172765640044564,0.040577072812583,"yes","gene","105371058"
"189",34.4999843978946,1.1077166846377,0.354544460023894,3.12433787447431,0.00178205696975186,0.0415252015156353,"yes","gene","105378911"
"190",3318.38592500861,1.73411669246489,0.556871319882251,3.11403484171453,0.00184547695662511,0.0425272727547247,"yes","gene","6364"
"191",12.7784290959388,-1.89921119667896,0.610605070344717,-3.11037573862064,0.00186849494351391,0.0427538611044239,"yes","gene","677810"
"192",41.3855671371251,1.05514722476898,0.341959474186583,3.08559143529758,0.00203147752380997,0.0453152197396605,"yes","gene","105377290"
"193",16.3736701147115,1.84389069062221,0.599686605262709,3.07475717223072,0.00210674003750509,0.0461818223530129,"yes","gene","4884"
"194",56.8064977421059,1.01168954759921,0.329342473150175,3.07184657333248,0.0021273904144593,0.0464522020716918,"yes","gene","23025"
"195",38.1590993868446,1.08594538673259,0.355227694057352,3.05704032906078,0.00223534198852799,0.0478299282004708,"yes","gene","105371600"
"196",16.5019934701134,1.62005463372036,0.531068126015487,3.05055896665339,0.00228415823078967,0.0486884916517423,"yes","gene","57172"
"197",18.4341022428653,1.51283989778386,0.496077559310787,3.04960357385584,0.00229143606739032,0.0487850585282763,"yes","gene","9953"
"198",30.5764445456345,-1.23708481633125,0.406535362340363,-3.04299436390856,0.00234236720183665,0.0494543068202277,"yes","gene","594838"
