"","rownames(res)","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"57452","57452",93.5380854353217,0.224626463160601,0.240733163513493,0.933093138818868,0.350771881357242,0.727560222075531
"25777","25777",1310.83898815256,0.224645992607977,0.111540156894109,2.01403690709568,0.0440056587545964,0.290470065742236
"552853","552853",2.089595459464,0.224816598098646,1.3813888428851,0.162746788680518,0.870717806021414,NA
"26098","26098",330.125947285328,0.224924225805198,0.149135561509871,1.50818640120459,0.131506826727169,0.486594574091074
"162967","162967",702.054826814384,0.224940959532415,0.132166544340182,1.70195082768785,0.0887645864617991,0.408740663178347
"100873954","100873954",179.129912336698,0.224960301917262,0.178880711350118,1.25759954899192,0.208536616565364,0.589614038811242
"5208","5208",1296.74566700873,0.225047013532648,0.114813035775787,1.96011726379339,0.0499820858577831,0.311178792598456
"53947","53947",156.726700586131,0.225086852606399,0.189275152308058,1.18920444581154,0.234359225483029,0.620176526674903
"105378975","105378975",2.86837320128915,0.225093780116535,1.38489368361879,0.16253506155675,0.870884520210532,NA
"140828","140828",95.9202443885564,0.225326494359254,0.228354990677358,0.986737770393716,0.323771208665654,0.707119505666342
"55750","55750",495.313616213062,0.225379565800345,0.147514330030322,1.5278486215815,0.126550127093105,0.478497456700421
"23677","23677",356.696836015224,0.225470910545906,0.148869546811696,1.5145536167387,0.129885485999034,0.483692678145731
"284001","284001",421.928000824249,0.225773307823093,0.157722291388554,1.43146099283387,0.152298138701573,0.518535340061726
"8711","8711",139.79433373306,0.225780545794304,0.196369770174022,1.14977241962558,0.250237617646771,0.636564346552444
"54891","54891",1099.6709244631,0.225877549608502,0.133341801366897,1.69397403734623,0.0902702166592082,0.411970299998417
"100499466","100499466",1091.84469695728,0.225950663256062,0.113228906303201,1.99552102579723,0.0459860832918716,0.297460435311647
"107986489","107986489",2.80299184806867,0.226029568787615,1.16536346388665,0.193956285564141,0.846210110904428,NA
"100861518","100861518",147.509070511634,0.226125027100193,0.190872164318607,1.18469357702017,0.236138622918806,0.622163765126347
"80852","80852",649.926817000002,0.22615942297789,0.122546983854223,1.84549154834296,0.0649660668109538,0.354171778414276
"55449","55449",150.882000166317,0.226304520561424,0.201623016143219,1.12241412161334,0.261686402940346,0.649134363035595
"157","157",58.9574169892614,0.226368737189231,0.279168642232009,0.810867350213002,0.41744185192777,0.776826712440771
"57181","57181",822.769302228034,0.226429034249345,0.14822300677618,1.52762407924472,0.126605899750805,0.478518863227435
"114780","114780",23.0414275312638,0.226530395319934,0.434936607776271,0.520835430427737,0.60248141912403,0.871712848595688
"7589","7589",91.2603868482415,0.226600135777384,0.23561091978656,0.961755660487474,0.336172355543928,0.717868472043054
"7022","7022",1648.38699982671,0.226645077068278,0.1677584463192,1.35102036315377,0.1766889097779,0.551614117389593
"388335","388335",19.4826053823167,0.22671434436696,0.483172938686672,0.469219871839677,0.638912482774066,0.887899456089086
"23119","23119",2005.69407713792,0.226901472752672,0.100102900922906,2.26668229053043,0.0234096410221887,0.20747759470615
"9711","9711",404.225187998889,0.226990906052724,0.148085111200268,1.53284083871028,0.125315075592875,0.477180888318054
"9294","9294",91.9271206683863,0.227020991210077,0.237254964989211,0.956865080654478,0.338635358319572,0.719787565305001
"100137049","100137049",82.7095262475885,0.227023584650367,0.235086777744799,0.965701205436633,0.334193716144813,0.715473611877226
"151651","151651",63.5426365436001,0.227196485613114,0.279086513336646,0.814071890815664,0.415603767785411,0.776600553731829
"57478","57478",286.219648829877,0.227197633129811,0.1684348540894,1.34887541155361,0.177376987240647,0.553029988664606
"653464","653464",41.9764624243781,0.227296168441403,0.320747459865084,0.708645264211946,0.478544639611101,0.815376510981163
"7025","7025",47.2844148471824,0.227368218030302,0.307274580176206,0.739951277127832,0.459329558857119,0.803794107561013
"80341","80341",13.0098351399621,0.227370890480034,0.585434486275112,0.388379734727801,0.697735038882923,0.910908053648168
"7273","7273",339.497008950367,0.227437177716079,0.167474393574176,1.35804150629956,0.174450514128195,0.548926436025787
"622","622",512.699757386697,0.227443235531615,0.126330743001829,1.80037914863147,0.0718007909625673,0.370156732503934
"23295","23295",673.457528411614,0.227484230204699,0.133086292414747,1.70929872699265,0.087395629011124,0.405698506855299
"5864","5864",63.6647667428862,0.227507689937974,0.273072373383263,0.833140632716671,0.404765419835205,0.769652473184182
"374666","374666",416.816895100614,0.227702253738628,0.172895556848981,1.3169930904443,0.187840940638196,0.564495383689546
"27019","27019",2.42661364566019,0.227706565483786,1.27774454837752,0.178209772659902,0.858558235102817,NA
"105372437","105372437",7.26941193349637,0.227722311074648,0.773078671091618,0.29456550748334,0.768325814627168,NA
"55672","55672",288.7842419428,0.227862239497468,0.154829275565762,1.4716999654286,0.141101916952803,0.502066183028331
"105378456","105378456",32.6606795181032,0.227871691895774,0.37117796447682,0.613914924117226,0.5392715476434,0.844532157343112
"80818","80818",161.816866444416,0.227928655379864,0.186050582342407,1.22508971759296,0.22054141890784,0.603759189715917
"105375321","105375321",1.68943546212545,0.227996626419471,1.69529218877441,0.134488100593621,0.893016619959294,NA
"105376274","105376274",1.68943546212545,0.227996626419471,1.69529218877441,0.134488100593621,0.893016619959294,NA
"51366","51366",2388.37369399911,0.228075454933995,0.109107742852169,2.09036910646218,0.0365846558244178,0.264597538229725
"7465","7465",3888.64097116538,0.228113450148268,0.120466084493131,1.89359064095153,0.0582793667364056,0.335757262858042
"101928223","101928223",2.76072606216908,0.228176677741099,1.26770646546161,0.179991728335955,0.857159061980144,NA
"100133005","100133005",112.131225378099,0.228243753039276,0.209038759420898,1.09187288362972,0.274888977965773,0.660791016776327
"22872","22872",3560.97021436727,0.228267818739279,0.104680096069172,2.18062293894381,0.0292113170340138,0.233637903268445
"107987097","107987097",46.8579490951369,0.228336003079918,0.315687457259754,0.723297672520573,0.469497022437669,0.810516614661851
"131870","131870",825.473815298703,0.22836568997237,0.126513437555816,1.80507062636424,0.0710636308674164,0.368625717114182
"100379251","100379251",148.606721615692,0.228408989344585,0.203401826738206,1.12294463136049,0.261461010628832,0.648847198424255
"79088","79088",178.377973459706,0.228557565124495,0.182131957271894,1.25490094406274,0.209514721253514,0.590596342414978
"219749","219749",74.6753962640777,0.228576338295058,0.258402088980199,0.884576201365667,0.376385246981232,0.748470875282647
"23604","23604",115.507900781903,0.228625875517826,0.219230062991622,1.04285823029008,0.297013957497003,0.68262997234622
"23499","23499",1768.24150848576,0.228625934483196,0.120512087441388,1.89712035810839,0.0578120548996464,0.335023122323147
"259307","259307",79.8102114819179,0.228797929232343,0.251479670044438,0.909806861095026,0.362924375573898,0.737230609325276
"283234","283234",45.8612255689917,0.228873877056355,0.306680166123569,0.746295008083883,0.455489226292419,0.801189185620459
"92565","92565",75.5004543703754,0.2288757783237,0.244684317595319,0.935392102661172,0.349586265322292,0.72669821092337
"51379","51379",348.340726528323,0.228968659846934,0.149772464197009,1.5287767419367,0.126319800036024,0.477965308832961
"9013","9013",576.835794743053,0.229010750868818,0.139040728292548,1.64707674996472,0.0995422713471345,0.431688100438286
"100507557","100507557",78.6065321314826,0.229167083278223,0.243593069775708,0.940778337779608,0.346818464136683,0.725287059817607
"9620","9620",604.925499639007,0.229179872697495,0.141311036183184,1.62181156467076,0.104843701480793,0.440199754904931
"55064","55064",36.1299638936133,0.229199769780948,0.34917375537074,0.656406062184117,0.511562890954304,0.832813221726844
"55728","55728",1029.78975831363,0.229293875072779,0.121314095743945,1.89008436049133,0.0587466784241132,0.336608438687994
"100506922","100506922",107.680346919006,0.229329857728485,0.222236592971605,1.03191762734496,0.302110707483802,0.686928933891976
"25977","25977",747.837112012679,0.229332145487738,0.140205205531767,1.63568923577362,0.101904643455939,0.435833676223808
"51809","51809",360.288766987755,0.229350943500626,0.173472278954461,1.32211869748269,0.186128628568817,0.562856379946737
"23036","23036",3709.53079514783,0.229401869987836,0.111515881041782,2.05712287653347,0.0396744077025151,0.275955119938827
"80154","80154",355.660356276551,0.22946141657926,0.148207521595805,1.54824407093894,0.121563544425977,0.469745874826473
