"","Caco-2 cells of no treatment group-1","Caco-2 cells of no treatment group-2","Caco-2 cells of no treatment group-3","Caco-2 cells of B. subtilis CW14 treatment group-1","Caco-2 cells of B. subtilis CW14 treatment group-2","Caco-2 cells of B. subtilis CW14 treatment group-3"
"100616237",0.98371931897432,6.17315233053428,2.68800658798828,9.00885536944842,5.32228492534905,1.79388358971979
"2968",256.750742252298,309.68647524847,277.760680758789,290.535585664712,242.696192595917,273.567247432268
"57176",227.239162683068,317.917345022515,298.368731266699,296.166120270617,289.532299938988,349.807299995359
"389376",11.8046318276918,10.2885872175571,19.7120483119141,23.6482453448021,11.7090268357679,7.17553435887917
"135656",16.7232284225634,7.20201105228999,18.816046115918,24.7743522659832,15.9668547760471,10.7633015383187
"170679",22.6255443364094,16.4617395480914,16.1280395279297,24.7743522659832,9.58011286562828,21.5266030766375
"1041",78.6975455179456,87.4529913492356,90.4962217956055,113.736799039286,79.8342738802357,82.5186451271104
"170680",0.98371931897432,1.02885872175571,4.48001097998047,0,0,3.58776717943958
"54535",311.839024114859,372.446857275568,336.000823498535,387.380780886282,365.108745878945,399.139098712654
"6941",171.167161501532,197.540874577097,172.03242163125,194.816497364322,136.250494088936,211.678263586935
"5460",3.93487727589728,3.08657616526714,1.79200439199219,5.63053460590526,4.25782794027924,8.96941794859896
"253018",20.6581056984607,15.4328808263357,27.7760680758789,32.6571007142505,44.707193372932,43.053206153275
"3107",4471.00430473829,4291.36972844308,4287.37050784131,4254.43194822202,4512.23315971092,3435.2870743134
"3106",1232.60030667482,1406.44987264006,1384.32339281397,1545.0186958604,1441.27475778452,1223.4286081889
"102465537",4.9185965948716,3.08657616526714,0.896002195996094,5.63053460590526,1.06445698506981,1.79388358971979
"101929072",31.4790182071782,30.8657616526714,25.0880614878906,47.2964906896042,46.8361073430716,47.5379151275745
"100507436",1164.7236736656,1154.37948580991,1202.43494702676,1110.34142428452,1268.83272620321,962.418545884668
"10866",4.9185965948716,2.05771744351143,2.68800658798828,10.1349622906295,9.58011286562828,8.96941794859896
"4277",237.076355872811,237.66636472557,232.960570958985,177.924893546606,207.569112088613,191.048602305158
"401250",0.98371931897432,0,0.896002195996094,0,9.58011286562828,1.79388358971979
"100532737",1752.00410709326,1778.89672991563,1744.5162756044,1566.41472736284,1557.30056915713,1632.43406664501
"7919",1749.05294913634,1776.83901247212,1740.93226682041,1559.65808583576,1556.23611217206,1627.94935767071
"692233",1.96743863794864,1.02885872175571,2.68800658798828,5.63053460590526,3.19337095520943,4.48470897429948
"692199",13.7720704656405,5.14429360877856,10.7520263519531,10.1349622906295,3.19337095520943,6.27859256401927
"106478957",3.93487727589728,3.08657616526714,4.48001097998047,4.50442768472421,8.51565588055847,4.48470897429948
"534",4.9185965948716,4.11543488702285,2.68800658798828,3.37832076354316,3.19337095520943,2.69082538457969
"4795",438.738816262547,468.130718398849,476.673168269922,475.217120738404,501.35923996788,385.684971789755
"100287329",0.98371931897432,6.17315233053428,7.16801756796875,11.2610692118105,6.38674191041885,9.86635974345885
"4049",1.96743863794864,14.40402210458,4.48001097998047,15.7654968965347,20.2246827163264,18.8357776920578
"7124",13.7720704656405,11.3174459393128,18.816046115918,236.482453448021,135.186037103866,280.742781791147
"4050",14.7557897846148,30.8657616526714,25.0880614878906,243.239094975107,101.123413581632,249.349818971051
"7940",0,9.25972849580141,0,11.2610692118105,5.32228492534905,17.9388358971979
"259197",0,0,0,0,2.12891397013962,7.17553435887917
"199",106.241686449227,91.5684262362584,81.5361998356446,109.232371354562,97.9300426264224,88.7972376911297
"7916",3677.14281432601,4118.52146318812,4123.40210597403,4198.12660216296,4477.10607920362,4589.65116429809
"677820",2.95115795692296,4.11543488702285,5.37601317597657,1.12610692118105,1.06445698506981,0.896941794859896
"102466745",0.98371931897432,0,0.896002195996094,4.50442768472421,1.06445698506981,2.69082538457969
"7917",4156.2141226665,4477.59315708086,4527.49909636826,4157.58675300045,4687.86856224744,4399.49950378779
"55937",1206.03988506252,872.472196048844,783.105919300586,949.308134555627,838.79210423501,656.561393837444
"57827",247.897268381529,253.099245551905,275.072674170801,242.112988053926,283.145558028569,263.700887688809
"7918",903.054334818426,839.548716952662,892.41818721211,942.551493028541,805.793937697846,813.526207937925
"1460",2521.27261453118,2412.67370251715,2542.85423223692,2092.3066595544,2360.96559288484,2002.87102792215
"58496",129.85095010461,157.415384428624,189.056463355176,140.763365147632,206.504655103543,216.162972561235
"80741",18.6906670605121,15.4328808263357,26.8800658798828,7.88274844826737,10.6445698506981,16.1449523074781
"105375019",64.9254750523051,54.5295122530528,51.9681273677735,45.0442768472421,42.5782794027924,60.095100255613
"7920",684.668646006127,681.104473802282,672.897649193067,710.573467265244,689.768126325236,746.255573323433
"105375018",55.0882818625619,66.8758169141213,34.0480834478516,76.5752706403116,56.4162202086999,73.5492271785114
"110599563",3.93487727589728,3.08657616526714,8.96002195996094,9.00885536944842,7.45119889548866,11.6602433331786
"259215",7.86975455179456,6.17315233053428,5.37601317597657,10.1349622906295,7.45119889548866,8.96941794859896
"79136",5.90231591384592,16.4617395480914,11.6480285479492,7.88274844826737,6.38674191041885,8.07247615373906
"58530",2.95115795692296,0,4.48001097998047,2.25221384236211,6.38674191041885,8.96941794859896
"80740",41.3162113969214,51.4429360877856,45.6961119958008,57.4314529802337,67.060790059398,76.2400525630911
"80739",76.730106879997,82.308697740457,81.5361998356446,108.106264433381,77.7053599100961,173.10976640796
"23564",1864.14810945634,1948.65841900532,1952.38878507549,1635.10724955489,1759.54739632039,1712.26188638754
"1192",15270.2749884384,12617.9233636121,12363.9343025501,12294.8353654547,10962.842489234,9574.85366012939
"105375020",37.3813341210242,32.9234790961828,41.2161010158203,47.2964906896042,30.8692525670245,42.1562643584151
"100532732",726.968576722023,763.413171542739,747.265831460743,917.777140762558,850.501131070778,1155.26103177955
"4439",559.736292496388,593.651482453046,574.337407633496,711.699574186425,635.480820086676,894.250969475316
"401251",144.606739889225,138.895927437021,136.192333791406,174.546572783063,201.182370178194,216.162972561235
"80737",349.220358235884,315.859627579004,284.928698326758,413.281240073446,338.497321252199,398.242156917794
"104413891",113.127721682047,92.5972849580141,95.8722349715821,112.610692118105,133.057123133726,127.365734870105
"7407",875.510193887145,1086.47481017403,1023.23450782754,826.562480146893,835.5987332798,1013.54422819168
"57819",566.622327729208,639.950124932053,594.945458141407,498.865366083206,493.908041072391,443.089246660788
"3305",166.24856490666,190.338863524807,118.272289871484,85.58412600976,64.9318760892584,88.7972376911297
"3303",36630.7562806468,32584.9845767252,28023.3646819738,19864.5260896338,10871.299188518,12134.7255426595
"3304",34590.522413094,30172.310874208,26166.8481318699,18920.848489684,10300.7502445205,11361.5617154903
"50854",5142.88459959775,5815.10949536329,5544.46158882383,5296.08085031449,6268.58718507611,4119.6536637915
"26801",9.8371931897432,21.60603315687,12.5440307439453,15.7654968965347,7.45119889548866,10.7633015383187
"26797",13.7720704656405,16.4617395480914,24.1920592918945,21.39603150244,21.2891397013962,10.7633015383187
"4758",6125.62019925309,5642.26123010833,6269.32736538467,4596.76845226106,4754.92935230684,3921.42952712746
"80736",276.425128631784,212.973755403433,196.224480923145,269.139554162272,249.082934506335,199.121078458897
"10919",456.445764004085,597.766917340069,555.521361517578,530.396359876276,609.933852445001,704.099308965018
"107986588",86.5673000697402,111.116741949617,93.1842283835938,97.9713021427516,89.414386745864,113.911607947207
"717",524.322397013313,388.908596823659,399.616979414258,414.407346994627,378.946686684852,496.905754352382
"221527",42.2999307158958,75.106686688167,39.4240966238281,69.8186291132253,68.1252470444678,96.8697138448687
"102060414",8.85347387076888,15.4328808263357,12.5440307439453,7.88274844826737,6.38674191041885,25.1143702560771
"629",1154.88648047585,1235.65932482861,1145.09080648301,2995.4444103416,1574.33188091825,3429.90542354424
"7936",1215.87707825226,1134.83117009655,1087.74666593926,1059.66661283137,878.177012682593,964.212429474388
"100302242",1.96743863794864,1.02885872175571,0.896002195996094,1.12610692118105,1.06445698506981,5.38165076915937
"6499",653.189627798949,805.596379134723,767.873881968653,850.210725491695,818.567421518683,846.713054347742
"1797",409.227236693317,388.908596823659,384.384942082324,343.462610960221,362.979831908805,402.726865892093
"8859",248.880987700503,327.177073518317,285.824700522754,287.157264901168,289.532299938988,335.456231277601
"720",208.548495622556,141.982503602288,148.736364535352,194.816497364322,149.023977909773,154.273988715902
"1590",5.90231591384592,12.3463046610686,15.2320373319336,13.5132830541726,17.0313117611169,20.6296612817776
"7146",28.5278602502553,34.9811965396942,28.672070271875,40.5398491625179,41.5138224177226,56.5073330761734
"721",196.743863794864,136.83820999351,141.568346967383,181.303214310149,138.379408059075,166.831173843941
"1589",3.93487727589728,8.2308697740457,6.27201537197266,5.63053460590526,9.58011286562828,8.96941794859896
"7148",156.411371716917,169.761689089693,156.800384299317,179.051000467787,229.922708775079,203.605787433196
"1388",923.712440516887,942.434589128233,947.970323363868,966.199738373343,981.429340234364,1030.58612229402
"63943",186.906670605121,172.84826525496,165.760406259277,78.8274844826737,84.0921018205149,56.5073330761734
"80863",66.8929136902538,74.0778279664113,69.8881712876954,61.9358806649579,67.060790059398,60.095100255613
"100507547",32.4627375261526,42.1832075919842,25.9840636838867,41.6659560836989,32.9981665371641,31.3929628200964
"9374",295.115795692296,286.022724648088,292.992718090723,283.778944137625,285.274471998709,283.433607175727
"100532746",222.320566088196,251.041528108394,253.568621466895,246.617415738651,292.725670894197,253.83452794535
"80864",111.160283044098,137.867068715266,145.152355751367,124.997868251097,170.313117611169,132.747385639265
"10554",1080.1238122338,992.848666494263,1014.27448586758,960.569203767438,1013.36304978646,959.727720500088
"102466190",61.9743170953822,59.6738058618313,60.9281493277344,70.9447360344063,57.4806771937697,61.8889838453328
"6048",1272.93279875277,1286.07340219464,1227.52300851465,1079.93653741263,1145.35571593511,973.181847422987
"102465500",2.95115795692296,3.08657616526714,4.48001097998047,3.37832076354316,1.06445698506981,2.69082538457969
"177",108.209125087175,93.6261436797699,115.584283283496,109.232371354562,93.6722146861432,165.037290254221
"5089",1146.03300660508,1270.64052136831,1263.36309635449,1198.17776413664,1149.61354387539,1333.75244895666
"63940",17.7069477415378,21.60603315687,16.1280395279297,18.0177107388968,19.1602257312566,15.2480105126182
"4855",16.7232284225634,18.5194569916028,17.0240417239258,7.88274844826737,25.5469676416754,8.96941794859896
"3112",8.85347387076888,16.4617395480914,3.58400878398438,27.0265661083453,19.1602257312566,21.5266030766375
"6891",276.425128631784,255.156962995417,249.088610486914,226.347491157392,215.020310984101,255.62841153507
"5696",89.5184580266631,104.943589619083,97.6642393635743,106.9801575122,92.6077577010734,93.2819466654292
"100507463",24.592982974358,40.1254901484728,32.2560790558594,33.7832076354316,31.9337095520943,31.3929628200964
"6890",105.257967130252,154.328808263357,142.464349163379,186.933748916055,193.731171282705,208.090496407496
"5698",28.5278602502553,25.7214680438928,29.5680724678711,30.4048868718884,12.7734838208377,27.8051956406568
"100294145",100.339370535381,123.463046610686,85.120208619629,120.493440566373,98.9944996114922,95.9727720500088
"3109",1.96743863794864,0,4.48001097998047,3.37832076354316,6.38674191041885,1.79388358971979
"3108",112.144002363072,119.347611723663,114.6882810875,96.8451952215705,86.2210157906545,88.7972376911297
"6046",6473.85683817,6436.54016330374,6450.31980897588,5405.31322166905,5984.37717006247,5438.15810223555
"1302",33.4464568451269,52.4717948095414,36.7360900358399,70.9447360344063,52.1583922684206,55.6103912813135
"6257",742.708085825612,833.375564622127,809.089982984473,695.934077289891,810.051765638125,657.458335632304
"7922",3558.11277673012,3759.44976929537,3957.64169971475,3206.02640460246,4027.90523150416,3191.31890611151
"7923",289.21347977845,220.175766455723,255.360625858887,257.878484950461,306.563611700105,234.998750253293
"407002",1.96743863794864,5.14429360877856,1.79200439199219,9.00885536944842,9.58011286562828,0.896941794859896
"6015",443.657412857418,469.159577120605,413.953014550196,474.091013817223,485.392385191833,449.367839224808
"105375022",14.7557897846148,14.40402210458,20.6080505079102,9.00885536944842,26.6114246267452,17.9388358971979
"414765",129.85095010461,125.520764054197,94.976232775586,105.854050591019,142.637235999354,111.220782562627
"6293",552.850257263568,602.911210948848,518.785271481739,667.781404260364,535.421863490114,546.237553069677
"6222",62773.0971823893,56713.7793193402,50797.0524976066,55235.5444839306,51913.5671618546,35945.8393708052
"8705",0.98371931897432,2.05771744351143,0.896002195996094,2.25221384236211,4.25782794027924,0
"9277",373.813341210242,423.889793363354,426.497045294141,361.480321699118,361.915374923735,396.448273328074
"10471",551.866537944594,619.372950496939,581.505425201465,573.188422881156,579.064599877976,519.32929922388
"102465501",3.93487727589728,5.14429360877856,4.48001097998047,3.37832076354316,3.19337095520943,5.38165076915937
"5863",694.50583919587,704.768224402663,744.577824872754,822.058052462168,747.248803519006,810.835382553346
"6892",2613.74223051477,2578.31995671982,2456.83802142129,2954.90456117908,2789.94175786797,2796.66451637316
"9278",388.569130994856,363.187128779767,327.040801538574,409.902919309903,316.143724565733,411.696283840692
"1616",766.317349480995,807.654096578235,821.634013728418,639.628731230838,716.379550951982,699.614599990719
"3833",1414.58838068507,1457.89280872785,1377.155375246,1424.52525529403,1791.48110587249,1632.43406664501
"5252",1230.63286803687,1246.97677076792,1343.10729179815,1236.4653994568,1530.68914453039,1052.11272537066
"51596",1518.86262849635,1349.8626429435,1387.01139940195,1314.16677701829,1521.10903166476,1173.19986767674
"8831",349.220358235884,316.888486300759,295.680724678711,395.263529334549,359.786460953596,449.367839224808
"100847012",2.95115795692296,8.2308697740457,4.48001097998047,6.75664152708632,6.38674191041885,4.48470897429948
"221504",60.0068784574335,75.106686688167,87.8082152076172,78.8274844826737,120.283639312888,87.0033541014099
"578",225.271724045119,287.051583369844,303.744744442676,278.14840953172,296.983498834477,226.029332304694
"3710",4599.87153552392,4939.55072314918,5102.73250619776,5460.49246080692,5568.17448890017,5396.00183787713
"101929188",148.541617165122,204.742885629387,219.520538019043,195.942604285503,168.18420364103,171.31588281824
"105375023",10.8209125087175,3.08657616526714,3.58400878398438,5.63053460590526,3.19337095520943,2.69082538457969
"84300",372.829621891267,438.293815467934,368.256902554395,369.363070147385,353.399719043177,308.547977431804
"100500873",5.90231591384592,2.05771744351143,6.27201537197266,3.37832076354316,9.58011286562828,5.38165076915937
"117283",1.96743863794864,6.17315233053428,2.68800658798828,1.12610692118105,6.38674191041885,4.48470897429948
"221496",665.977978945615,838.519858230906,737.409807304786,718.456215713511,694.025954265516,693.336007426699
"4295",34.4301761641012,29.8369029309157,24.1920592918945,28.1526730295263,25.5469676416754,24.2174284612172
"105375027",8.85347387076888,9.25972849580141,13.4400329399414,19.1438176600779,4.25782794027924,11.6602433331786
"2914",0.98371931897432,3.08657616526714,2.68800658798828,3.37832076354316,7.45119889548866,0.896941794859896
"3159",5540.30720446337,5946.80341174802,5930.63853529815,5298.33306415685,5682.07138630264,5308.10154198086
"102465502",3.93487727589728,3.08657616526714,4.48001097998047,10.1349622906295,6.38674191041885,5.38165076915937
"221491",105.257967130252,103.914730897327,107.520263519531,100.223515985114,113.89689740247,97.7666556397286
"11165",790.910332455353,964.040622285103,783.105919300586,800.662020959728,901.595066354128,859.27023947578
"100529239",11515.4183479134,10519.0515712304,9334.55087788731,9591.05264769903,9138.36321682431,6555.74757863098
"6204",11410.1603807831,10384.2710786804,9227.92661656377,9494.20745247745,9055.33557198887,6440.93902888891
"29993",1.96743863794864,10.2885872175571,18.816046115918,11.2610692118105,3.19337095520943,15.2480105126182
"25803",8.85347387076888,5.14429360877856,5.37601317597657,4.50442768472421,2.12891397013962,1.79388358971979
"64771",1924.15498791377,2346.82674432478,2387.84585232959,1934.65169058905,2548.31002225712,2027.08845638336
"105375028",6.88603523282024,12.3463046610686,9.85602415595704,5.63053460590526,6.38674191041885,6.27859256401927
"101929243",123.948634190764,93.6261436797699,92.2882261875977,93.4668744580274,110.70352644726,99.5605392294484
"6631",1191.2840952779,1253.14992309846,1237.37903267061,1154.25959421058,1138.9689740247,981.254323576726
"54887",806.649841558943,778.846052369075,907.650224544043,746.608888743038,823.889706444032,847.609996142602
"6882",638.433838014334,812.798390187013,752.641844636719,746.608888743038,761.086744324914,802.762906399607
"23294",698.440716471767,721.229963950755,679.169664565039,881.741719284764,819.631878503753,948.06747716691
"222663",22.6255443364094,25.7214680438928,29.5680724678711,41.6659560836989,39.3849084475829,34.083788204676
"101929285",2.95115795692296,4.11543488702285,0,4.50442768472421,11.7090268357679,3.58776717943958
"7629",281.343725226656,301.455605474424,270.59266319082,297.292227191798,265.049789282383,311.238802816384
"50619",184.939231967172,184.165711194273,164.864404063281,184.681535073693,182.022144446937,186.563893330858
"5467",604.003661850233,604.968928392359,551.041350537598,563.053460590526,632.287449131467,651.179743068284
"2178",255.767022933323,267.503267656485,264.320647818848,213.9603150244,174.570945551449,208.987438202356
"4736",25933.79240612,22737.7777508013,21408.1804689347,21642.6489181786,21238.0457661128,15686.6150503047
"102465668",28.5278602502553,34.9811965396942,32.2560790558594,16.8916038177158,17.0313117611169,12.5571851280385
"7005",1218.82823620918,1292.24655452518,1447.04354653369,1220.69990256026,1195.3851942334,1316.71055485433
"7287",13.7720704656405,19.5483157133585,12.5440307439453,18.0177107388968,19.1602257312566,17.041894102338
"2289",273.473970674861,362.158270058011,425.601043098145,296.166120270617,223.53596686466,361.467543328538
"285847",1.96743863794864,1.02885872175571,5.37601317597657,1.12610692118105,3.19337095520943,1.79388358971979
"221481",0,2.05771744351143,3.58400878398438,4.50442768472421,0,3.58776717943958
"389383",9.8371931897432,0,8.96002195996094,6.75664152708632,13.8379408059075,3.58776717943958
"1208",0,3.08657616526714,0,1.12610692118105,6.38674191041885,5.38165076915937
"6732",2306.82180299478,2262.46032914081,2211.33341971836,2453.78698125351,2122.5272282292,2649.56606201613
"116369",16.7232284225634,28.80804420916,31.3600768598633,23.6482453448021,11.7090268357679,8.96941794859896
"105375035",2.95115795692296,4.11543488702285,3.58400878398438,1.12610692118105,5.32228492534905,3.58776717943958
"105375034",4.9185965948716,1.02885872175571,1.79200439199219,0,0,1.79388358971979
"1432",1782.49940598147,1741.85781593242,1750.78829097637,2031.49688581062,2125.72059918441,2276.43827535442
"5603",1723.47624684301,1801.53162179425,1627.13998792891,1869.33748916055,1787.22327793221,1845.00927202681
"102723648",15.7395091035891,16.4617395480914,6.27201537197266,21.39603150244,15.9668547760471,18.8357776920578
"27154",1473.61153982353,1374.55525226563,1347.58730277813,1336.68891544191,1287.99295193447,1473.67536895481
"105375036",0.98371931897432,1.02885872175571,3.58400878398438,1.12610692118105,1.06445698506981,1.79388358971979
"285848",138.704423975379,95.6838611232813,60.9281493277344,114.862905960467,81.9631878503753,99.5605392294484
"389384",2338.30082120196,2190.44021861791,1778.56435905225,6793.80305548529,3974.68238225067,6548.5720442721
"51513",40.3324920779471,47.3275012007628,30.4640746638672,38.2876353201558,45.7716503580018,38.5684971789755
"222658",817.47075406766,867.327902440066,792.961943456543,934.668744580274,926.077577010734,1019.8228207557
"11329",802.714964283045,967.12719845037,916.610246504004,942.551493028541,1181.54725342749,944.47970998747
"6428",9063.00608571041,8080.65640066937,8478.86878071104,7491.98934661754,6270.71609904625,6435.55737811975
"105375038",0.98371931897432,4.11543488702285,11.6480285479492,4.50442768472421,5.32228492534905,6.27859256401927
"101154753",4.9185965948716,5.14429360877856,7.16801756796875,3.37832076354316,1.06445698506981,5.38165076915937
"1026",2908.85802620706,2391.06766936028,2258.82153610615,2737.56592539114,2487.63597410814,2240.56060356002
"108783646",5.90231591384592,5.14429360877856,2.68800658798828,3.37832076354316,1.06445698506981,1.79388358971979
"401258",2.95115795692296,2.05771744351143,4.48001097998047,0,0,0
"57699",11.8046318276918,11.3174459393128,13.4400329399414,15.7654968965347,19.1602257312566,17.9388358971979
"221477",1142.09812932919,1118.36943054846,1058.17859347139,1216.19547487554,1281.60621002405,1179.47846024076
"51645",584.329275470746,529.862241704192,532.22530442168,424.542309285257,333.17503632685,395.551331533214
"221476",3.93487727589728,7.20201105228999,5.37601317597657,9.00885536944842,3.19337095520943,0.896941794859896
"23787",2886.23248187066,3052.6238274492,2952.32723580713,3118.19006475033,3322.17025040287,2896.2250556026
"221472",1.96743863794864,5.14429360877856,3.58400878398438,1.12610692118105,9.58011286562828,8.96941794859896
"5292",3993.90043503574,3828.38330365301,3432.58441286104,3819.75467664613,3638.31397496861,3472.95862969752
"221468",43.2836500348701,24.6926093221371,44.8001097998047,27.0265661083453,26.6114246267452,32.2899046149562
"55633",397.422604865625,436.236098024422,428.289049686133,407.650705467541,449.200847699459,406.314633071533
"9025",327.578533218449,358.042835170988,359.296880594434,318.688258694238,352.335262058107,271.773363842548
"107986531",9.8371931897432,8.2308697740457,14.3360351359375,16.8916038177158,10.6445698506981,16.1449523074781
"23070",557.768853858439,638.921266210298,577.921416417481,707.195146501701,630.158535161327,759.709700246332
"154467",132.802108061533,167.703971646181,137.088335987402,145.267792832356,167.11974665596,113.911607947207
"100505530",3.93487727589728,7.20201105228999,8.96002195996094,7.88274844826737,3.19337095520943,22.4235448714974
"266727",14.7557897846148,11.3174459393128,17.9200439199219,16.8916038177158,8.51565588055847,26.9082538457969
"107986593",3.93487727589728,3.08657616526714,4.48001097998047,9.00885536944842,0,2.69082538457969
"60685",1582.80438422968,1445.54650406678,1638.78801647686,1359.21105386553,1523.2379456349,1428.82827921181
"114781",154.443933078968,139.924786158777,165.760406259277,145.267792832356,124.541467253168,143.510687177583
"101929425",1.96743863794864,3.08657616526714,0.896002195996094,2.25221384236211,15.9668547760471,1.79388358971979
"2739",6448.28013587667,5296.56469959841,4885.8999747667,5626.03017822054,4712.35107290405,4683.83005275838
"1769",2.95115795692296,9.25972849580141,6.27201537197266,6.75664152708632,4.25782794027924,4.48470897429948
"55776",297.083234330245,322.032779909538,311.808764206641,349.093145566126,320.401552506013,338.147056662181
"8645",526.289835651261,589.536047566023,579.713420809473,572.062315959975,540.744148415463,576.733574094913
"221458",14.7557897846148,3.08657616526714,6.27201537197266,0,2.12891397013962,2.69082538457969
"23500",8.85347387076888,10.2885872175571,15.2320373319336,14.6393899753537,3.19337095520943,11.6602433331786
"100505635",1.96743863794864,4.11543488702285,3.58400878398438,1.12610692118105,2.12891397013962,0.896941794859896
"4337",107.225405768201,134.780492549998,167.55241065127,127.250082093459,96.8655856413526,182.079184356559
"102723789",2.95115795692296,1.02885872175571,0.896002195996094,1.12610692118105,2.12891397013962,3.58776717943958
"105375052",0.98371931897432,7.20201105228999,4.48001097998047,0,4.25782794027924,4.48470897429948
"222643",344.301761641012,346.725389231675,357.504876202442,331.075434827229,380.011143669922,341.73482384162
"222642",5.90231591384592,17.4905982698471,16.1280395279297,16.8916038177158,13.8379408059075,8.07247615373906
"10930",43.2836500348701,61.7315233053428,49.2801207797852,64.18809450732,63.8674191041885,42.1562643584151
"221443",727.952296040997,636.863548766786,605.69748449336,587.827812856509,548.195347310952,545.340611274817
"4800",1001.42626671586,906.424533866783,766.977879772657,757.869957954848,996.331738025341,727.419795631375
"221442",55.0882818625619,62.7603820270985,58.2401427397461,48.4225976107853,57.4806771937697,55.6103912813135
"79865",1.96743863794864,0,3.58400878398438,3.37832076354316,3.19337095520943,0.896941794859896
"112267957",7.86975455179456,4.11543488702285,6.27201537197266,6.75664152708632,7.45119889548866,8.96941794859896
"103106903",0.98371931897432,0,1.79200439199219,2.25221384236211,0,5.38165076915937
"101060264",77.7138261989713,75.106686688167,69.8881712876954,61.9358806649579,85.1565588055847,41.2593225635552
"116113",2457.33085879785,2754.25479814004,3010.56737854688,2394.10331443092,2304.54937267614,2890.84340483344
"100616178",5.90231591384592,6.17315233053428,2.68800658798828,2.25221384236211,4.25782794027924,5.38165076915937
"7942",175.102038777429,185.194569916028,185.472454571192,131.754509778183,169.2486606261,138.129036408424
"5225",52.137123905639,59.6738058618313,71.6801756796875,63.0619875861389,61.7385051340489,65.4767510247724
"10817",84.5998614317915,84.3664151839684,95.8722349715821,92.3407675368463,91.5433007160036,71.7553435887917
"29964",91.4858966646118,97.7415785667927,71.6801756796875,110.358478275743,85.1565588055847,91.4880630757094
"100188893",2104.17562328607,2093.72749877288,1946.11676970352,1684.65595408685,1979.88999222985,1498.78973921089
"25862",231.174039958965,250.012669386638,229.376562175,253.374057265737,241.631735610847,325.589871534142
"9477",305.936708201014,305.571040361447,294.784722482715,320.9404725366,310.821439640384,305.857152047224
"705",442.673693538444,446.524685241979,381.696935494336,362.606428620299,321.466009491082,344.4256492262
"896",626.629206186642,621.43066794045,587.777440573438,626.115448176665,736.604233668308,577.630515889773
"105375059",0.98371931897432,3.08657616526714,1.79200439199219,1.12610692118105,8.51565588055847,0.896941794859896
"129685",517.436361780492,604.968928392359,547.457341753614,510.126435295017,600.353739579372,591.084642812671
"647024",1604.44620924712,1700.70346706219,1792.00439199219,1495.46999132844,1416.79224712792,1616.28911433753
"2978",3.93487727589728,2.05771744351143,2.68800658798828,4.50442768472421,0,3.58776717943958
"2979",55.0882818625619,85.3952739057242,67.2001646997071,45.0442768472421,80.8987308653055,61.8889838453328
"55173",834.193982490223,762.384312820983,771.457890752637,731.969498767684,806.858394682915,764.194409220631
"55809",49.185965948716,57.6160884183199,44.8001097998047,63.0619875861389,59.6095911639093,69.9614599990719
"105375061",13.7720704656405,14.40402210458,24.1920592918945,30.4048868718884,19.1602257312566,51.1256823070141
"107986596",0.98371931897432,3.08657616526714,2.68800658798828,6.75664152708632,0,3.58776717943958
"23304",971.914687146628,968.156057172126,1012.48248147559,1076.55821664909,1263.51044127786,1165.127391523
"5961",3.93487727589728,5.14429360877856,7.16801756796875,2.25221384236211,9.58011286562828,7.17553435887917
"6903",426.934184434855,421.832075919842,432.769060666113,278.14840953172,324.659380446292,235.895692048153
"23506",208.548495622556,170.790547811448,151.42437112334,220.716956551486,225.6648808348,240.380401022452
"401261",33.4464568451269,62.7603820270985,38.5280944278321,41.6659560836989,104.316784536841,72.6522853836516
"285855",2416.9983667199,2458.97234499615,2321.54168982588,2372.70728292848,2192.78138924381,2264.77803202124
"441150",91.4858966646118,76.1355454099227,67.2001646997071,75.4491637191305,70.2541610146074,53.8165076915937
"171558",3.93487727589728,0,3.58400878398438,4.50442768472421,3.19337095520943,1.79388358971979
"10695",832.226543852275,875.558772214112,766.977879772657,689.177435762804,784.504797996449,620.683722043048
"107080644",168.216003544609,185.194569916028,142.464349163379,146.393899753537,157.539633790332,139.025978203284
"27232",0.98371931897432,4.11543488702285,4.48001097998047,1.12610692118105,2.12891397013962,2.69082538457969
"5190",246.913549062554,278.820713595798,258.944634642871,306.301082561246,276.75881611815,269.979480252829
"4201",747.626682420483,788.105780864876,742.785820480762,746.608888743038,768.537943220402,673.603287939782
"5528",850.917210912787,759.297736655716,813.569993964454,823.184159383349,922.884206055524,866.445773834659
"116138",877.477632525094,967.12719845037,1009.7944748876,915.524926920196,919.690835100315,905.014271013635
"88745",477.103869702545,558.670285913352,548.35334394961,469.586586132499,448.13639071439,388.375797174335
"9820",1039.79132015586,1047.37817874732,1008.00247049561,1167.77287726475,1090.00395271148,1200.10812152254
"51069",737.78948923074,807.654096578235,775.937901732618,706.06903958052,795.149367847147,667.324695375762
"89953",1299.49322036508,1304.59285918624,1114.62673181914,1340.06723620545,1322.0555754567,1277.24511588049
"112267958",184.939231967172,169.761689089693,165.760406259277,171.16825201952,191.602257312566,164.140348459361
"5754",1793.32031849019,1971.29331088395,1908.48467747168,2209.42177935723,2017.14598670729,2127.54593740767
"6722",718.115102851254,724.316540116022,852.994090588282,663.27697657564,812.180679608264,774.95771075895
"23113",267.571654761015,297.340170587401,223.104546803027,341.210397117859,261.856418327173,297.784675893485
"10591",708.277909661511,743.86485582938,668.417638213086,725.212857240598,719.572921907191,652.973626658004
