"","HCT116 cells transfected with siRNA control for 48 h","HCT116 cells transfected with siRNA control for 48 h","HCT116 cells transfected with siRNA targeting KIF26B for 48 h","HCT116 cells transfected with siRNA targeting KIF26B for 48 h"
"9927",3779.43656627603,3830.18674518359,3368.86878916122,3676.86498157624
"60672",870.258158452005,1009.40529148122,670.018491948168,1299.15896015694
"55187",2419.46324339046,2311.99545322276,2340.12358249744,2766.40317661451
"677885",16.6357593013525,13.8834061126058,7.90582291384269,33.8505030049877
"9249",1003.34423286282,1002.87192389882,1260.97875475791,1206.94552093646
"7799",641.516468058407,586.369740520643,564.278110475522,567.287740014621
"23254",682.066131355454,586.369740520643,911.14609082037,499.586734004645
"200197",91.496676157439,80.0337528844332,119.575571571871,66.5337472856654
"55092",624.880708757055,666.403493405076,743.147353901213,601.138243019608
"727684",13.5165544323489,14.7000770604061,23.7174687415281,26.8469506591281
"114827",125.807929716479,109.433907005245,137.363673128017,102.718767739273
"101927417",17.6754942576871,10.6167223214044,12.8469622349944,21.0106570375785
"101927441",48.8675429477231,33.4835088598139,21.7410130130674,22.1779157618885
"79180",3108.80751944026,3170.31661936091,3597.14942579842,3646.51625474419
"11330",22.8741690393597,11.4333932692047,9.88227864230336,16.3416221403389
"63036",10.3973495633453,13.8834061126058,15.8116458276854,28.0142093834381
"51032",27.0331088646979,23.6834574862098,36.5644309765224,68.8682647342852
"842",357.66882497908,357.701875136548,328.091650924472,346.675841120046
"23341",977.350858954462,1066.57225782724,1232.32014669523,898.789217718638
"79814",9.3576146070108,9.80005137360406,15.8116458276854,7.00355234585951
"84301",1537.76800041878,1445.5075776066,1747.18686395923,1276.98104439505
"6248",228.741690393597,169.86755714247,231.245320229899,144.74008181443
"23207",1433.79450478532,1370.37385040897,1598.95268432468,1512.76730670565
"284723",24.9536389520288,20.4167736950085,35.5762031122921,12.8398459674091
"54751",109.172170415126,92.2838171014382,94.8698749661123,44.3558315237769
"440567",88.3774712884354,95.5505008926396,78.0700012741965,80.5408519773844
"729614",176.754942576871,172.317569985871,154.163546819932,136.569270744261
"23013",6487.94612752749,6438.63375245787,4890.73970007593,3974.51595627527
"7709",890.013122622361,973.471769778003,853.82887469501,1063.37269784634
"1187",18.7152292140216,22.8667865384095,10.8705065065337,10.5053285187893
"1188",38.4701933843777,37.5668635988156,23.7174687415281,61.8647123884257
"348487",436.688681660504,420.585538117174,350.820891801769,382.860861573653
"1969",11610.7202573877,12032.0130739424,5986.68440150738,10103.7915176267
"101927479",169.476797882529,125.767325961252,88.9405077807302,66.5337472856654
"128272",1077.16541476258,1127.00590796447,1298.53141359866,1764.8951911566
"101927546",59.2648925110684,73.5003853020305,87.9522799164999,107.387802636513
"79363",129.966869541817,142.100744917259,148.23417963455,193.764948235447
"54455",1040.77469129087,1030.63873612403,877.546343436538,1050.53285187893
"26099",2326.92683227669,2240.12840981633,2624.73320739577,2314.67405030657
"374955",1156.185271444,1140.88931407707,1386.48369351516,1259.4721635304
"55707",1149.94686170599,1141.70598502487,1126.57976522258,783.230604011956
"107984921",117.490050065802,93.9171589970389,94.8698749661123,79.3735932530745
"114819",311.92048690036,336.468430493739,366.632537629455,428.38395182174
"55672",1119.79454797229,1011.85530432462,943.757610339971,896.454700270018
"105376794",1462.90708356269,1478.99108646641,1307.42546437673,2173.43574466507
"84809",711.178710132821,707.237040795093,644.324567478179,910.461804961737
"11209",736.13234908485,700.70367321269,594.913174266662,950.148601588274
"107985736",38.4701933843777,23.6834574862098,30.6350637911404,23.3451744861984
"284729",159.079448319184,200.084382211083,167.998736919157,243.957073380773
"11223",179.874147445874,166.600873351269,210.492535081062,340.839547498496
"112267871",21.8344340830252,13.8834061126058,14.823417963455,7.00355234585951
"9696",1296.54949054916,1266.65664003832,1273.8257169929,1258.30490480609
"4237",719.496589783497,761.137323349916,791.570519248499,706.191528207501
"105376806",172.596002751533,150.267454395262,199.622028574528,203.103018029926
"23400",2510.9599195479,2613.34703296108,2010.0554758445,1852.43959547984
"6390",1394.28457644461,1560.65818124645,1672.08154627773,1594.47541740735
"11240",226.662220480928,187.017647046278,134.398989535326,129.565718398401
"29943",15.596024345018,9.80005137360406,2.96468359269101,9.33806979447935
"51702",83.1787965067627,79.2170819366328,22.7292408772977,18.6761395889587
"55920",5393.10521850723,5632.57952697893,5751.48616982056,4302.51565780636
"55160",632.158853451396,718.670434064298,671.006719812398,629.152452403046
"81569",8.31787965067627,8.98338042580372,12.8469622349944,3.50177617292976
"127707",16.6357593013525,8.98338042580372,27.6703801984494,3.50177617292976
"8659",509.470128603921,559.419599243232,573.172161253595,550.946117874282
"126917",1511.77462651041,1617.00847664467,1354.86040185979,1488.25487349515
"23352",10383.833008913,10214.1035441388,9896.11383240259,14841.6946796006
"101927895",145.562893886835,155.984151029865,164.045825462236,164.583480127699
"23065",2997.55587911246,3091.91620837208,3271.03423060241,3283.4987914838
"51154",1556.4832296328,1649.67531455668,1609.82319083122,951.315860312584
"246181",61.3443624237375,38.3835345466159,26.6821523342191,31.5159855563678
"22977",88.3774712884354,74.3170562498308,59.2936718538202,61.8647123884257
"100506730",256.81453421463,212.334446428088,154.163546819932,238.120779759223
"8574",1516.97330129208,1454.4909580324,1402.29533934285,1314.33332357297
"54896",321.278101507371,339.735114284941,392.326462099443,339.672288774186
"832",3419.68827138428,3522.30179786286,3112.91777232556,3282.33153275949
"440574",690.38401100613,697.436989421489,819.240899446949,768.056240595927
"100532736",1268.47664672813,1234.80647307411,1414.15407371361,1497.59294328963
"644068",74.8609168560864,63.7003339284264,43.4820260261348,71.2027821829051
"4681",937.840930613749,910.588106797377,1028.74520666378,1132.24096258062
"3362",90.4569412011044,55.533624450423,76.0935455457359,61.8647123884257
"255104",329.595981158047,307.884947320728,301.409498590252,287.14564618024
"23252",1293.43028568016,1229.90644738731,952.651661118044,1334.17672188624
"55450",914.96676157439,894.254687841371,655.195073984713,1058.7036629491
"79594",844.264784543641,882.821294572166,839.005456731555,743.543807385418
"978",791.23830177058,774.204058514721,640.371656021258,1107.72852937011
"65018",1440.03291452333,1478.17441551861,1243.19065320176,1706.5322549411
"102464833",201.7085815289,236.834574862098,162.069369733775,247.458849553703
"100861548",1551.28455485112,1493.69116352682,1525.82382237164,1589.80638251011
"1650",7026.52883490878,7178.53763116498,8449.34823916937,7640.87560933273
"57576",84.2185314630972,71.8670434064298,114.634432250719,98.0497328420332
"400745",655.033022490756,669.670177196278,595.901402130893,917.465357307596
"112268222",1018.94025720784,1069.02227067064,842.958368188477,876.611301956749
"50809",4698.56226767576,4630.52427402792,3742.41892184028,3767.91116207242
"8672",1740.51631690401,1706.02560995491,2258.10066976632,1993.67790112134
"105376830",8.31787965067627,9.80005137360406,6.91759504961235,12.8398459674091
"1889",2728.26452542182,2815.06475706777,3434.09182820042,3177.2782475716
"100506801",18.7152292140216,15.5167480082064,9.88227864230336,18.6761395889587
"84224",686.225071180792,656.603442031472,576.136844846286,454.063643756558
"249",14.5562893886835,8.98338042580372,15.8116458276854,3.50177617292976
"5909",767.324397774886,708.053711742893,645.312795342409,885.949371751228
"84196",2853.03272018196,3080.48281510288,2058.47864119179,2246.97304429659
"401944",321.278101507371,345.451810919543,464.467096188258,514.761097420674
"3339",4072.64182396237,3982.08754147445,5043.91501903163,6068.57810768727
"101928043",16.6357593013525,14.7000770604061,18.7763294203764,19.8433983132686
"29092",123.728459803809,133.117364491455,213.457218673753,296.483715974719
"112268223",10.3973495633453,10.6167223214044,9.88227864230336,19.8433983132686
"998",6558.64810455824,6725.28525513579,5630.92237038445,6672.0508681555
"54361",97.7350858954462,87.3837914146362,70.1641783603539,58.3629362154959
"105376845",17.6754942576871,21.2334446428088,16.7998736919157,17.5088808646488
"105376850",16.6357593013525,11.4333932692047,14.823417963455,8.17081107016943
"9923",1472.2646981697,1471.64104793621,1698.76369861195,1017.84960759825
"2046",18.7152292140216,17.1500899038071,10.8705065065337,18.6761395889587
"2048",802.67538629026,995.521885368613,915.099002277291,773.892534217476
"100422914",24.9536389520288,33.4835088598139,33.5997473838314,25.6796919348182
"23028",4779.66159426985,5004.55956812047,3332.30435818469,3462.08937630322
"7798",2121.05931092245,1933.8768043912,2069.34914769832,1505.7637543598
"3352",188.192027096551,189.467659889679,166.022281190696,67.7010060099753
"100996511",97.7350858954462,105.350552266244,125.504938757253,117.893131155302
"10236",4546.76096405092,4600.30744895931,3826.41829029986,2616.99405990284
"80818",290.086052817335,314.41831490313,416.043930840971,391.031672643823
"148898",62.384097380072,58.8003082416244,93.8816471018819,147.07459926305
"6920",156.999978406515,132.300693543655,161.081141869545,168.085256300628
"55616",624.880708757055,698.253660369289,584.042667760129,834.589987881592
"1870",700.781360569476,666.403493405076,348.844436073309,554.447894047211
"101928163",32.2317836463705,17.9667608516074,14.823417963455,18.6761395889587
"105376859",22.8741690393597,7.35003853020305,10.8705065065337,9.33806979447935
"3399",820.350880547947,868.93788845956,1027.75697879955,435.3875041676
"6135",11324.7931443957,12370.1148463317,17691.2552254515,19434.8577597602
"6924",1090.68196919493,987.355175890609,1733.35167386001,1197.60745114198
"100506963",92.5364111137735,113.517261744247,147.24595177032,127.231200949781
"57095",814.11247080994,821.57097348714,871.616976251156,938.476014345175
"105376860",250.576124476623,232.751220123096,391.338234235213,270.804024039901
"11313",1914.15205461188,1884.05987657538,2065.3962362414,1602.64622847752
"2582",2450.6552920805,2475.32964278283,1774.85724415768,3074.55947983233
"3155",815.152205766274,900.788055423773,796.511658569651,1029.52219484135
"2517",1535.68853050611,1476.54107362301,1173.02647484141,1090.21964850546
"55629",1784.18518507006,1788.50937568274,1971.51458913952,2181.60655573524
"10772",3868.8537725208,3982.90421242225,3260.16372409588,3116.58079390748
"107984931",8.31787965067627,8.16670947800339,19.7645572846067,18.6761395889587
"127294",355.589355066411,333.201746702538,576.136844846286,529.935460836703
"107985737",6.2384097380072,7.35003853020305,11.858734370764,17.5088808646488
"58985",227.701955437263,204.984407897885,113.646204386489,75.8718170801447
"163702",690.38401100613,638.636681179865,299.433042861792,513.593838696364
"57822",63.4238323364065,93.1004880492386,21.7410130130674,71.2027821829051
"90529",349.350945328403,325.851708172335,287.574308491028,447.060091410699
"57185",1059.48992050489,1022.47202664602,828.134950225022,1143.91354982372
"100750325",3.1192048690036,3.26668379120135,9.88227864230336,18.6761395889587
"11123",764.205192905882,726.837143542301,870.628748386926,715.52959800198
"100506985",39.5099283407123,30.2168250686125,50.3996210757471,44.3558315237769
"400746",184.033087271212,156.800821977665,69.1759504961235,106.220543912203
"10250",5387.90654372555,5234.86077540017,3364.91587770429,4275.66870714723
"25932",3984.26435267393,3938.80398124103,3015.08321376676,4478.77172517716
"864",1011.6621125135,1052.68885171464,923.004825191134,617.479865159947
"105376878",91.496676157439,62.0669920328257,76.0935455457359,52.5266425939463
"25949",997.105823124818,1056.77220645364,1203.66153863255,1209.28003838508
"57035",1616.7878571002,1692.1422038423,1227.37900737408,1766.06244988091
"6007",22.8741690393597,26.1334703296108,28.6586080626797,19.8433983132686
"23585",1631.34414648888,1613.74179285347,1128.55622095104,1155.58613706682
"6006",639.436998145738,587.186411468443,381.45595559291,507.757545074815
"55219",493.874104258903,451.619034133587,505.972666485932,554.447894047211
"26119",1336.05941888988,1362.20714093096,1020.83938374994,955.984895209824
"57134",143.483423974166,120.05062932665,83.9993684595786,60.6974536641158
"57190",3207.58234029204,3155.61654230051,4630.83577178336,3506.445207827
"56181",541.701912250292,594.536449998646,580.089756303207,609.309054089778
"646471",252.655594389292,266.23472898291,239.151143143741,315.159855563678
"79000",342.072800634062,396.902080630965,322.16228373909,220.611898894575
"164091",542.741647206627,535.736141757022,618.63064300819,594.134690673749
"3925",6177.06537558346,6267.9495243676,3247.31676186088,5067.07012222936
"100500808",671.668781792109,547.986205974027,334.021018109854,483.245111864306
"5051",402.377428101464,421.402209064975,583.054439895898,344.341323671426
"101928216",14.5562893886835,6.53336758240271,9.88227864230336,7.00355234585951
"2134",9.3576146070108,10.6167223214044,21.7410130130674,17.5088808646488
"149420",283.847643079328,264.60138708731,161.081141869545,319.828890460918
"79927",10.3973495633453,7.35003853020305,16.7998736919157,17.5088808646488
"51042",597.847599892357,604.33650137225,679.900770590471,485.579629312926
"10256",858.821073932325,817.487618748139,673.971403405089,859.1024210921
"64793",1473.30443312603,1521.45797575203,1095.94470143144,2046.20454371529
"83442",1909.99311478654,2001.66049305863,1859.84484048149,2264.48192516124
"91544",482.437019739224,481.019188254399,551.431148240527,564.953222566001
"55057",359.748294891749,323.401695328934,266.821523342191,374.690050503484
"79727",16.6357593013525,17.9667608516074,15.8116458276854,32.6832442806777
"79947",788.119096901577,766.037349036718,967.475079081499,536.939013182563
"101928324",12.4768194760144,13.0667351648054,19.7645572846067,5.83629362154959
"3151",4625.78082073234,4495.77356764086,4126.83956102588,4523.12755670094
"6195",1683.33089430561,1798.30942705635,1493.21230285204,1785.90584819418
"101928728",8.31787965067627,11.4333932692047,30.6350637911404,8.17081107016943
"8289",3294.92007662414,3276.48384257496,3047.69473328636,2326.34663754967
"55650",253.695329345626,296.451554051523,371.573676950606,319.828890460918
"84243",691.423745962465,657.420112979273,1091.00356211029,1075.04528508944
"2810",5769.48927270033,5868.59743089323,5633.88705397715,9648.56061514579
"54707",946.158810264426,1037.98877465423,1111.75634725913,961.821188831373
"63906",253.695329345626,225.401181592893,332.044562381393,248.626108278013
"10726",3073.45653092488,3077.21613131168,3853.10044263408,2966.0044184715
"126695",393.019813494454,405.885461056768,425.926209483275,427.21669309743
