"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","gene_name"
"STARD3",258.28385261914,1.01875784037156,0.100053105428134,10.18217111815,2.38186815621995e-24,7.60836742472543e-23,"yes","STARD3"
"SAT1",160.007719927377,1.58409151018369,0.155718962077017,10.1727592391748,2.62369050317259e-24,8.36091016402934e-23,"yes","SAT1"
"HIST1H2AH",331.713003443335,-1.15025559177036,0.113197541588158,-10.1614891598555,2.9454282335623e-24,9.3639490951355e-23,"yes","HIST1H2AH"
"ECE1",100.920147633684,1.60355686591598,0.158038971600481,10.1465913734856,3.4313952172776e-24,1.08574524139142e-22,"yes","ECE1"
"TPPP",159.421553799682,1.29125954301402,0.127330603660819,10.1409991462355,3.63363826011952e-24,1.1470327270062e-22,"yes","TPPP"
"PLD2",82.4810363853116,1.81559314091147,0.179053512400467,10.1399470838124,3.67298489790003e-24,1.15673158193021e-22,"yes","PLD2"
"SNAR-F",355.398541840481,-1.79414715504327,0.177124583970713,-10.1292949562548,4.09592041813247e-24,1.28690558149099e-22,"yes","SNAR-F"
"FAM73B",66.9302039951642,1.99110009238638,0.196704625304908,10.1222840555986,4.40025217903769e-24,1.3760788632627e-22,"yes","FAM73B"
"HIST1H3E",158.357482604473,-1.4535153157177,0.143791295578133,-10.1085069848883,5.06502440171769e-24,1.57662105274813e-22,"yes","HIST1H3E"
"LOC100509100",85.5966513218722,-1.79988235099064,0.178063938610217,-10.1080677257768,5.08778086612693e-24,1.58003861342497e-22,"yes","LOC100509100"
"TBC1D2B",160.686567197279,1.20947591588632,0.119701225618064,10.1041230751091,5.29673081113955e-24,1.64113026702652e-22,"yes","TBC1D2B"
"RHOV",35.9232027462199,3.80338158075631,0.376875097984312,10.0918888010867,6.00036590915369e-24,1.85059561005071e-22,"yes","RHOV"
"SUSD3",37.7672910108488,3.87893779131739,0.384549456050279,10.0869673075554,6.30885467219902e-24,1.9412750982161e-22,"yes","SUSD3"
"BAHD1",180.178537395967,1.1416019172375,0.113307976764746,10.0752122651324,7.11070890037506e-24,2.18300390406022e-22,"yes","BAHD1"
"WFS1",142.631306110797,1.42793904744214,0.14175667842295,10.073169485403,7.26000311422795e-24,2.22374889909777e-22,"yes","WFS1"
"LOC100652953",97.2638456329521,-2.648248110665,0.262972816189016,-10.0704253353758,7.46545302046203e-24,2.28146965199359e-22,"yes","LOC100652953"
"CCDC84",123.255968666295,1.4380053076119,0.142897296955211,10.0632085998283,8.0336507052933e-24,2.44953313323216e-22,"yes","CCDC84"
"KRT17",37.8779227042147,4.2253511305116,0.419956932565713,10.0613915448352,8.18333679299785e-24,2.48951579172016e-22,"yes","KRT17"
"SCAP",195.913369709403,1.11154167621837,0.110552758315731,10.054400208124,8.78547795084777e-24,2.66665095449262e-22,"yes","SCAP"
"TSPAN4",131.114613215281,1.5963503571568,0.158845849457484,10.0496825230808,9.21638571712137e-24,2.79112936300001e-22,"yes","TSPAN4"
"XLOC_009191",90.6663847004311,1.71539909394625,0.170724130424281,10.047783460271,9.39569444196268e-24,2.83902334759845e-22,"yes","XLOC_009191"
"GTPBP8",140.962817244597,-1.43479839173807,0.142972164885983,-10.0355086102409,1.0640957981778e-23,3.20806948951761e-22,"yes","GTPBP8"
"SERPINH1",133.866193286383,-1.49263018950808,0.149401980530751,-9.99069881272993,1.67397423039125e-23,5.01295497208237e-22,"yes","SERPINH1"
"HPS6",264.424552549563,-1.14329331999176,0.114519650632305,-9.98338113746612,1.80218749965396e-23,5.38488808359856e-22,"yes","HPS6"
"PRKD2",205.129335444523,1.10096209334408,0.11037343504188,9.97488293198753,1.96332843488404e-23,5.84035793401426e-22,"yes","PRKD2"
"CYP1B1",195.920392354783,1.83117502170067,0.183902564070292,9.95731098670679,2.3431455033876e-23,6.93943489480088e-22,"yes","CYP1B1"
"LRFN3",85.7473204368594,1.76839078935751,0.177671602760316,9.95314254998371,2.4434296766087e-23,7.2204961544895e-22,"yes","LRFN3"
"S100A14",212.3735960804,1.07905089380629,0.108484752811349,9.94656729026908,2.61032218281025e-23,7.69672140760049e-22,"yes","S100A14"
"ARHGAP26",58.6205371093959,2.1281185595118,0.214644261277159,9.91463059319285,3.59584148735381e-23,1.0556194615829e-21,"yes","ARHGAP26"
"SLC4A11",81.1986551331563,2.57196909543441,0.259655916775371,9.9052974697258,3.94793427914488e-23,1.15393216315921e-21,"yes","SLC4A11"
"SPIRE1",62.515712349471,2.05555496419787,0.207783351437559,9.89277990741997,4.4742746477385e-23,1.30210127275618e-21,"yes","SPIRE1"
"ZC3HAV1",118.27514594664,-1.45611275703428,0.147312850275368,-9.88449245474791,4.86038477325861e-23,1.41140524065016e-21,"yes","ZC3HAV1"
"NXF1",126.945900502421,1.33024693202353,0.134905242839241,9.86060218288704,6.16783590422557e-23,1.78335531230798e-21,"yes","NXF1"
"SESN2",39.2501984122477,3.01579842281259,0.306043848991024,9.85413832937726,6.57784718489737e-23,1.8937424427593e-21,"yes","SESN2"
"VPS37D",35.0964077931698,4.54615537596291,0.462810335738962,9.82293398591484,8.96942742710376e-23,2.57123586243641e-21,"yes","VPS37D"
"GCNT3",198.806421513735,-1.0854383310964,0.110533632131129,-9.81998248106709,9.2359595247825e-23,2.64199643890154e-21,"yes","GCNT3"
"HAPLN3",36.2104231776376,3.40311927493203,0.346651135758751,9.81713003040728,9.50099221077455e-23,2.71202790425003e-21,"yes","HAPLN3"
"VASN",33.9925123171129,4.06216604686795,0.414645202959927,9.79672746210579,1.16292331021101e-22,3.31247964539085e-21,"yes","VASN"
"DGKQ",279.4634366808,1.01743370994149,0.103954258762609,9.78732109730014,1.27632624724276e-22,3.62779511292559e-21,"yes","DGKQ"
"MARVELD1",307.542940107738,-1.32169851802898,0.135115074353549,-9.78202117234201,1.34497408436233e-22,3.8067874083977e-21,"yes","MARVELD1"
"C8orf60",53.1392543077074,2.50958193797733,0.256666226336234,9.77760874034813,1.40490504182007e-22,3.96804337706485e-21,"yes","C8orf60"
"HSP90AB5P",221.855133425343,-1.1399871477051,0.116708993337631,-9.76777465989445,1.54815110801536e-22,4.36344438343154e-21,"yes","HSP90AB5P"
"FANCE",188.267530598759,1.08382585743956,0.111124594355401,9.75324916798566,1.78656734337241e-22,5.0248611066424e-21,"yes","FANCE"
"PBX4",35.8044232768908,3.38836184801752,0.347724577956465,9.74438409827259,1.94957457098932e-22,5.47186034401522e-21,"yes","PBX4"
"GRHL3",59.9096761822488,2.22634076524871,0.22968648954608,9.69295481701397,3.23044738020058e-22,9.01032890909999e-21,"yes","GRHL3"
"LGALS7",70.4973461948902,1.8427480637551,0.190319955091877,9.68236916021506,3.5831469875148e-22,9.9733402457466e-21,"yes","LGALS7"
"SNAPC2",138.222539134526,1.24289973673981,0.128403734080145,9.67962299261508,3.6807075806066e-22,1.02236796897346e-20,"yes","SNAPC2"
"UBE2Q2",92.7352874508352,-1.59888056854479,0.165594957548216,-9.65536989904565,4.664727475254e-22,1.2903501816084e-20,"yes","UBE2Q2"
"XLOC_006390",43.4374471840493,-2.7236226855123,0.282080392743189,-9.65548388183056,4.65954263685961e-22,1.2903501816084e-20,"yes","XLOC_006390"
"TTYH3",118.56320564767,1.39436317817095,0.144567911130362,9.64503925711152,5.15914509586211e-22,1.42125442722969e-20,"yes","TTYH3"
"CKB",190.480793613231,1.15248362292633,0.119582088526096,9.63759403378227,5.54728754162528e-22,1.52193066786186e-20,"yes","CKB"
"KIAA0247",117.504022123283,1.37915313000379,0.143557315242704,9.60698608546792,7.47036087769205e-22,2.03703986859993e-20,"yes","KIAA0247"
"FAM83H",138.282142083124,-1.2565081788733,0.130869000952202,-9.60126668447807,7.89679048922908e-22,2.14895215422916e-20,"yes","FAM83H"
"EMG1",129.713058813073,-1.28741218862124,0.134241658468531,-9.59025836918598,8.78647081889497e-22,2.38622049607884e-20,"yes","EMG1"
"SORT1",212.167015238127,1.05602693597543,0.110123231792269,9.58950185885817,8.85113086387883e-22,2.39892468019795e-20,"yes","SORT1"
"HEBP1",121.035059673969,1.5221023065517,0.158881092837559,9.58013492585872,9.69182405803168e-22,2.6214820879547e-20,"yes","HEBP1"
"IER3",163.395464984973,1.13260196758168,0.118530010028841,9.55540261327995,1.23104321182605e-21,3.31640074896754e-20,"yes","IER3"
"CD55",114.665513042855,1.39013569142722,0.145506778952528,9.55375207557,1.25082245085064e-21,3.36293266545334e-20,"yes","CD55"
"EVI5L",47.4887931762655,2.37300577148152,0.248832786486747,9.53654783594166,1.47666061242852e-21,3.9621757552682e-20,"yes","EVI5L"
"JMJD7-PLA2G4B",129.363237216118,1.3014155475873,0.136512666861555,9.53329516964993,1.5236840553027e-21,4.08018867982854e-20,"yes","JMJD7-PLA2G4B"
"ADM",139.719373642674,1.7626200069426,0.185212257277061,9.51675678951357,1.78668082279756e-21,4.7654294072867e-20,"yes","ADM"
"BCORL1",48.2462125331894,2.37382858440605,0.249572861106545,9.51156537566252,1.87814721891878e-21,4.9994490255981e-20,"yes","BCORL1"
"ZMIZ2",143.539152041898,1.4737841739114,0.154964575514793,9.51045856135493,1.89823901807833e-21,5.04292567654234e-20,"yes","ZMIZ2"
"CDCA3",135.436079087407,-1.56358905936196,0.16451640364795,-9.50415292755791,2.01682709087711e-21,5.34738186782754e-20,"yes","CDCA3"
"ESAM",63.4849586704938,1.94293273649378,0.204729219612493,9.49025615479473,2.30467228592472e-21,6.09851743352387e-20,"yes","ESAM"
"RAB3A",33.6717183613567,3.41791110542452,0.360363671877778,9.48461615904434,2.43276757963841e-21,6.42480508827342e-20,"yes","RAB3A"
"CCDC96",52.8880499688515,2.21710477892787,0.233795671529737,9.48308736608016,2.468686372856e-21,6.50685586998744e-20,"yes","CCDC96"
"CHAC1",33.5053905738725,4.75153032141552,0.501076942443171,9.48263613617465,2.47938787969981e-21,6.52224858706913e-20,"yes","CHAC1"
"MLXIPL",33.8167275704649,4.62106070062838,0.487739925572197,9.47443598185475,2.68205697293339e-21,7.04158049880124e-20,"yes","MLXIPL"
"AATK",54.2900990501705,-2.16935759990869,0.229201427774645,-9.46485203417513,2.93976975308384e-21,7.70311543112749e-20,"yes","AATK"
"SUN1",62.0344620866548,1.96863848251683,0.208792958632366,9.4286631858267,4.15348592580581e-21,1.08622158246804e-19,"yes","SUN1"
"RRP9",211.898048041502,1.00371903200415,0.106497192296325,9.424840320779,4.30760491283639e-21,1.12433516557613e-19,"yes","RRP9"
"GDI1",255.070562672017,1.02592464551827,0.108891776304745,9.42150711773785,4.44659025664367e-21,1.15835834724527e-19,"yes","GDI1"
"CLEC16A",63.0681563281985,1.88525724911131,0.200157218537149,9.41888213120534,4.55915889731959e-21,1.18538131330309e-19,"yes","CLEC16A"
"EDN1",105.234652878191,-1.56071588177686,0.165743202854454,-9.41646990584214,4.66508649024016e-21,1.21057640915013e-19,"yes","EDN1"
"ABCG1",39.0437386800971,3.0506281747749,0.324382672296514,9.40441162648281,5.23221152236028e-21,1.35512258270242e-19,"yes","ABCG1"
"RHOB",44.5577594266784,2.40166223517099,0.255761065448283,9.39025739105949,5.98538100749297e-21,1.54126433006767e-19,"yes","RHOB"
"GCDH",85.4174143898215,1.57159303287612,0.167508285110576,9.38218089832794,6.46219912595347e-21,1.66085945352092e-19,"yes","GCDH"
"SLC25A36",139.285957014142,1.33770052341915,0.142621816054275,9.3793541579227,6.63780622438663e-21,1.70273056035126e-19,"yes","SLC25A36"
"C9orf152",59.8628406069546,-2.25188750794085,0.240399146855994,-9.36728577198237,7.44216738335318e-21,1.9034215757275e-19,"yes","C9orf152"
"GSDMB",73.0756094565112,1.79596410869505,0.19172911794005,9.36719538477516,7.44854149714473e-21,1.9034215757275e-19,"yes","GSDMB"
"PORCN",74.1332944010919,1.75511766676459,0.187622479500213,9.35451696107977,8.39825768854054e-21,2.14203469865893e-19,"yes","PORCN"
"CCDC85C",110.177022412788,1.38815233667406,0.148510189218505,9.34718583269497,9.00107108076091e-21,2.29143016355765e-19,"yes","CCDC85C"
"LAMB1",201.909623377809,1.04973058204653,0.112420074390619,9.3375723840842,9.85681154447543e-21,2.50452620607353e-19,"yes","LAMB1"
"C19orf51",49.9955032985782,2.1858489726439,0.234222740105476,9.33235163955287,1.03547495428667e-20,2.6260740995671e-19,"yes","C19orf51"
"FRY",68.3881183328855,1.77412155126076,0.190470474195812,9.31441767418966,1.22623329851636e-20,3.09814424348315e-19,"yes","FRY"
"GEMIN6",126.702878311851,-1.25419748061387,0.135580102411401,-9.25060136632858,2.23233134659584e-20,5.5563928285584e-19,"yes","GEMIN6"
"GLS",53.606664245003,2.06943405109673,0.223777131101057,9.24774591985534,2.29276589314988e-20,5.6857203738445e-19,"yes","GLS"
"ACSL3",139.3073084972,1.23016832734462,0.13322648025647,9.23366229428613,2.61533405523498e-20,6.47367558764436e-19,"yes","ACSL3"
"HK1",164.787834400468,1.10883403367095,0.12013080405503,9.23022235964563,2.70070663274749e-20,6.67268511693193e-19,"yes","HK1"
"C16orf70",100.788589948057,1.48812145414543,0.161261202394874,9.22801908980886,2.75682905430162e-20,6.79882694715267e-19,"yes","C16orf70"
"BAIAP2",41.9717511971036,2.4532555454977,0.265898752784461,9.2262769938087,2.80201922679297e-20,6.89759448562467e-19,"yes","BAIAP2"
"STK4",127.198524075071,1.26204534625207,0.137208013928314,9.19804397803932,3.64524592695148e-20,8.94051542156875e-19,"yes","STK4"
"CERS5",124.162147735031,1.25705838073617,0.137059016239196,9.17165769337161,4.6580007808514e-20,1.13828303234795e-18,"yes","CERS5"
"SNRPE",80.9918120027231,-1.65922364533144,0.180921687089278,-9.17094944241082,4.68870963105994e-20,1.14370415291455e-18,"yes","SNRPE"
"KRT86",30.7867603127126,3.64121698205629,0.397200304596614,9.16720591580162,4.85437905517477e-20,1.18196641386978e-18,"yes","KRT86"
"DNAJA1P5",43.6862618505361,-3.51820531251942,0.384260361470367,-9.15578515321502,5.39639420196283e-20,1.30446891195556e-18,"yes","DNAJA1P5"
"CDC34",194.321916913812,1.06721584247216,0.116761339782542,9.14014728213773,6.23673330552877e-20,1.49949845926477e-18,"yes","CDC34"
"SLC19A2",134.74930121322,1.31673653761121,0.144658201751215,9.102398078166,8.83589079969756e-20,2.11682698158469e-18,"yes","SLC19A2"
"LRIG1",118.337817729619,1.28526517346528,0.14140552385221,9.08921475237828,9.97569067908678e-20,2.37715570427404e-18,"yes","LRIG1"
"TUBB2A",71.2938170176844,2.05624845989897,0.22659097463938,9.07471475053888,1.13975648483848e-19,2.70636690275983e-18,"yes","TUBB2A"
"NNMT",64.775093576636,-1.92253342602732,0.212139876300787,-9.06257446526182,1.27407259302924e-19,3.01995722757602e-18,"yes","NNMT"
"ZWINT",169.112995392499,-1.11397208456872,0.123062151426599,-9.05210961822938,1.40232425735885e-19,3.31809210524274e-18,"yes","ZWINT"
"SNN",61.5297993025417,1.95491342971547,0.21623921067671,9.04051315946661,1.55938038039161e-19,3.67673939953143e-18,"yes","SNN"
"SNAR-G2",1503.47853037777,-1.21026050522064,0.134214912663941,-9.01733258398043,1.9272461347583e-19,4.53612879717848e-18,"yes","SNAR-G2"
"MAP3K14",53.6841551995425,1.99024599539434,0.221071417019584,9.00272872099987,2.20175888856795e-19,5.16412539318664e-18,"yes","MAP3K14"
"STX5",153.074541899854,1.12821372469224,0.125392525296578,8.99745596496917,2.31008434576417e-19,5.40874198652218e-18,"yes","STX5"
"ISG15",777.499293916857,1.24568447673011,0.138968921500161,8.96376300026671,3.13782976253247e-19,7.30852848856522e-18,"yes","ISG15"
"SGK1",149.539889764494,1.22487552107167,0.136728996690234,8.95841811701935,3.29369433533967e-19,7.65826745284524e-18,"yes","SGK1"
"PTPN1",169.658126028955,1.05315323128104,0.11769597374572,8.94808206061793,3.61712106388086e-19,8.38122559465037e-18,"yes","PTPN1"
"CABLES2",43.6276603008833,2.28049025528743,0.255083816567852,8.94016047733402,3.88605625176277e-19,8.98885011614645e-18,"yes","CABLES2"
"SYTL2",83.5805681819925,1.65859203219862,0.185817183143833,8.92593464251782,4.41951411562863e-19,1.02051981713036e-17,"yes","SYTL2"
"SH3D19",159.716192784173,-1.13393499365805,0.127074616042728,-8.92337926306839,4.52272730778513e-19,1.04255858352655e-17,"yes","SH3D19"
"BIRC3",35.228288654248,2.74881959080811,0.308262734786072,8.91713230506352,4.78517877238102e-19,1.09928010976479e-17,"yes","BIRC3"
"SMARCD3",29.6090794178353,4.7212914776344,0.530079466866066,8.9067616701843,5.25448500715461e-19,1.20502856164079e-17,"yes","SMARCD3"
"PMM1",119.321444804728,1.28772390153458,0.144882695563096,8.88804488713962,6.21935572075323e-19,1.42144593440588e-17,"yes","PMM1"
"MRPL15",160.416576466021,-1.11444110542298,0.125493392984798,-8.88047632561806,6.65746622653554e-19,1.51641030382344e-17,"yes","MRPL15"
"TMEM25",31.2442041446774,3.29692633060101,0.37209166764768,8.8605217941154,7.96407901964212e-19,1.80483250215403e-17,"yes","TMEM25"
"LMCD1",38.2499950829322,2.46005715711345,0.278034122075606,8.84804044463464,8.9069374745641e-19,2.01170830233589e-17,"yes","LMCD1"
"HMGB3P1",81.048378571565,-1.55966856627846,0.176555806182481,-8.8338559914957,1.0112782680676e-18,2.27939643012798e-17,"yes","HMGB3P1"
"FYN",61.5106968962897,1.78986472888395,0.202617587124611,8.83370863449859,1.01261200980641e-18,2.27939643012798e-17,"yes","FYN"
"CBX4",31.92837176971,2.9757817587033,0.336964775897666,8.8311359867686,1.03617919380378e-18,2.32853937421633e-17,"yes","CBX4"
"IGSF8",43.8535115293541,2.23291570357941,0.252964677883299,8.8269861320699,1.07534128681119e-18,2.41250479997641e-17,"yes","IGSF8"
"HENMT1",77.333761625475,-1.55566143778616,0.176503311682472,-8.81378044954071,1.20994901471191e-18,2.70996260123123e-17,"yes","HENMT1"
"DGKD",179.861569868595,1.12972843822343,0.128209793767805,8.81156115319418,1.23414926346054e-18,2.75955775309777e-17,"yes","DGKD"
"LOC100133124",290.670529515042,-1.02756359557739,0.116638081999467,-8.80984647520258,1.25317369760996e-18,2.79743399785944e-17,"yes","LOC100133124"
"PIF1",139.144520130176,-1.88190249338266,0.213904008905932,-8.79788323280215,1.39420997564858e-18,3.10709651715968e-17,"yes","PIF1"
"UQCRBP1",74.3223947861326,-1.80896918342238,0.205932292364758,-8.78429100482328,1.5735384643354e-18,3.50092736940692e-17,"yes","UQCRBP1"
"NPC1",72.9959203608902,1.63717788235619,0.186741040585977,8.76710270660843,1.83322545070169e-18,4.0652153134899e-17,"yes","NPC1"
"ATP5SL",233.049490133032,-1.02495134927711,0.116946666071826,-8.76426309278115,1.88002321910738e-18,4.15515581198098e-17,"yes","ATP5SL"
"ULK1",90.5465507110015,1.46302360479371,0.166930611186172,8.76426195529864,1.88004219954835e-18,4.15515581198098e-17,"yes","ULK1"
"ABHD8",38.6554501823976,2.47703598405417,0.282635017296819,8.76408028893612,1.88307597919234e-18,4.15515581198098e-17,"yes","ABHD8"
"KREMEN2",36.8530787859333,5.91653524032061,0.675706542082771,8.75607215831257,2.02172314427794e-18,4.44646519731686e-17,"yes","KREMEN2"
"GTPBP2",150.560775894601,1.17451610028988,0.134188566761665,8.75272855679244,2.0825518171246e-18,4.57275207504805e-17,"yes","GTPBP2"
"CBX6",124.536393867411,1.30964154423321,0.149824758611866,8.74115570995811,2.30737739199404e-18,5.05813318480262e-17,"yes","CBX6"
"ENTPD8",43.5455047061702,2.25363381747228,0.258361350820523,8.72279778037627,2.71410731842085e-18,5.94004303163689e-17,"yes","ENTPD8"
"C19orf28",86.6798851872546,1.49446791981314,0.171703427297052,8.70377454509199,3.21024477099772e-18,6.99166296228983e-17,"yes","C19orf28"
"KLHL29",28.4190992602871,3.28504111592087,0.377477977600555,8.70260335928015,3.24355992519311e-18,7.0527714678105e-17,"yes","KLHL29"
"BCL6",103.587751170352,1.42066745786816,0.163685590741021,8.67924568947492,3.98402233052101e-18,8.64880964179124e-17,"yes","BCL6"
"SH2D5",30.1485478651624,2.99225587797399,0.345013081489318,8.67287659081598,4.21338520766403e-18,9.10254040998722e-17,"yes","SH2D5"
"DBP",34.2160072516302,2.74264738867799,0.316273999266504,8.67174473728059,4.25548802848245e-18,9.17871822992291e-17,"yes","DBP"
"TGIF1",63.4327570741752,-1.73002686756031,0.199576744083756,-8.66847926346706,4.37929913841197e-18,9.43060629870546e-17,"yes","TGIF1"
"SNORA64",120.66088688073,1.30018675255304,0.150105788150463,8.6618029096237,4.64360708608514e-18,9.98375523508304e-17,"yes","SNORA64"
"CAMK2N2",27.6402450310398,3.39341702950509,0.39190746401123,8.65872008349362,4.77090775766707e-18,1.02410397562978e-16,"yes","CAMK2N2"
"TMEM80",181.276653520599,-1.11423675999287,0.129519409913974,-8.60285543867857,7.77568898878924e-18,1.6584839979904e-16,"yes","TMEM80"
"MRM1",37.3139080278822,-2.46510190894018,0.286784839524577,-8.59564931335545,8.27952903060173e-18,1.76035121195805e-16,"yes","MRM1"
"FGFRL1",159.312535272912,1.09999294237987,0.127991204872318,8.59428539232208,8.37845558854991e-18,1.77856582556939e-16,"yes","FGFRL1"
"RNF24",29.5376859879131,3.01957829566149,0.351606983197426,8.58793607624683,8.85455081670116e-18,1.87666119679088e-16,"yes","RNF24"
"BAIAP3",32.8023177673685,2.9107143727323,0.339326960579101,8.57790482596734,9.66168383624128e-18,2.04449763954279e-16,"yes","BAIAP3"
"FZD5",74.6517883639774,1.57789041481341,0.183974516898408,8.57667921304959,9.76514711231714e-18,2.06313722297396e-16,"yes","FZD5"
"XLOC_002075",34.8593990097428,-2.69040107845546,0.313717044887502,-8.5758842954173,9.83283593669306e-18,2.07417180702318e-16,"yes","XLOC_002075"
"PDXP",47.6022750524071,2.00581291262204,0.234284573953209,8.56143824912106,1.11468116739977e-17,2.34397532003689e-16,"yes","PDXP"
"UBN1",182.407435051086,1.00696060867537,0.117747667277515,8.55185187067957,1.21129168115639e-17,2.54314384888796e-16,"yes","UBN1"
"SERTAD2",76.8326906686275,1.549884931167,0.18176970334202,8.5266405934036,1.50659038960946e-17,3.14835150576331e-16,"yes","SERTAD2"
"XLOC_002872",39.3060909550075,2.37196210503333,0.278254340475909,8.52443883166914,1.53552428738236e-17,3.20382485840152e-16,"yes","XLOC_002872"
"SLC25A29",160.329504602207,1.08430092611426,0.127208929667256,8.52377996537271,1.54428871621613e-17,3.21710829452727e-16,"yes","SLC25A29"
"HLA-F-AS1",682.866299270911,-1.09983141013647,0.129124193200704,-8.51762464394993,1.6285903595801e-17,3.37699664051416e-16,"yes","HLA-F-AS1"
"EPC2",31.1827669501585,-2.92093036904218,0.343062768518013,-8.5142738795592,1.6763739014916e-17,3.4707148553104e-16,"yes","EPC2"
"LARP7",49.0805215665725,-1.98948943616624,0.234504766891168,-8.4837910228475,2.17973090469353e-17,4.49896458728745e-16,"yes","LARP7"
"XLOC_l2_002351",28.2619519130982,3.20525240961326,0.378375006740932,8.47109970930995,2.43087041503179e-17,5.0096094451715e-16,"yes","XLOC_l2_002351"
"HBEGF",31.8815219977989,2.81952425757052,0.333172722761277,8.46265034605113,2.61368459160965e-17,5.3698610231294e-16,"yes","HBEGF"
"CCDC137",116.234082545408,-1.2098476996882,0.142998761547354,-8.4605466970255,2.66126956108467e-17,5.4592648977847e-16,"yes","CCDC137"
"NSA2",101.471861694517,-1.40574444711914,0.166267362292447,-8.45472272932666,2.7975131257377e-17,5.72999024349572e-16,"yes","NSA2"
"CHCHD8",170.536808290929,-1.04697738252858,0.123850785704156,-8.45353847838728,2.82604744846339e-17,5.77961167204038e-16,"yes","CHCHD8"
"ESRP2",109.88173067981,-1.22801748932454,0.145506189517331,-8.43962372596029,3.18360849626814e-17,6.50095762342973e-16,"yes","ESRP2"
"HMMR",194.791000402312,-1.79119852355747,0.212314531078984,-8.43653288568889,3.26889731896897e-17,6.66497362177625e-16,"yes","HMMR"
"FKBP14",56.5234305067792,2.08601066870968,0.247329227520365,8.43414540862511,3.33631692139965e-17,6.78182239659056e-16,"yes","FKBP14"
"MRPS28",120.507494620662,-1.1873133733634,0.140938149069598,-8.42435764341623,3.62734721131818e-17,7.36225267580101e-16,"yes","MRPS28"
"SLC38A2",161.235047842899,1.10335146139255,0.13118140276172,8.41088323622133,4.06934674107053e-17,8.24688155259853e-16,"yes","SLC38A2"
"SEC16A",144.266646256499,1.04267232492842,0.124118419286966,8.40062523288931,4.44107633865569e-17,8.97311448183806e-16,"yes","SEC16A"
"SPR",120.615371021867,-1.15248647110155,0.137305028779311,-8.39362171471475,4.71391171282404e-17,9.51005105853344e-16,"yes","SPR"
"PI4K2A",61.1391259566298,1.71152587300075,0.204033927205878,8.38843763112867,4.92645306056363e-17,9.92391805713539e-16,"yes","PI4K2A"
"C10orf54",63.4502277440057,1.76394101659816,0.210559179550685,8.37741209080629,5.41041482059058e-17,1.08661864121322e-15,"yes","C10orf54"
"LRRC8E",51.9358991754266,1.82974294799595,0.218441530573717,8.37635106836273,5.45939026247032e-17,1.09481584097611e-15,"yes","LRRC8E"
"C1orf31",138.912406072868,-1.11276937387036,0.132886242615281,-8.37384933135586,5.57660491296354e-17,1.11665270913909e-15,"yes","C1orf31"
"ENO2",41.8194999581634,2.20563625430242,0.264267162894492,8.34623655146674,7.04725895167806e-17,1.40484436992144e-15,"yes","ENO2"
"ST6GALNAC4",59.7115327572017,1.8294507671819,0.219221916530471,8.34520013389088,7.10933877943371e-17,1.4151170484404e-15,"yes","ST6GALNAC4"
"PCYOX1L",32.1322998901385,2.63964759184896,0.316469853578495,8.3409132402377,7.37189696067844e-17,1.46520547591796e-15,"yes","PCYOX1L"
"ADARB1",30.4034495708445,2.73932495296133,0.328499052887303,8.33891278798026,7.49766828872738e-17,1.48799878345513e-15,"yes","ADARB1"
"ULBP1",24.5733316557515,4.14043992024644,0.496967772855663,8.33140526689439,7.98883487794925e-17,1.58079953868093e-15,"yes","ULBP1"
"ZBTB45",130.927911999903,-1.11530043161142,0.133884143266719,-8.33033998200633,8.06105230467638e-17,1.59274046715078e-15,"yes","ZBTB45"
"B3GALT4",28.8568468929666,-3.25671992534711,0.391254950569032,-8.32377947067664,8.52020576280331e-17,1.68098647814366e-15,"yes","B3GALT4"
"MAPK11",31.3535554674882,2.78623352269525,0.334818735227833,8.3216177278709,8.67707730760945e-17,1.70942245460923e-15,"yes","MAPK11"
"SMARCE1",118.112944695432,-1.20597568051968,0.145107586643301,-8.31090715803973,9.49732107962676e-17,1.86553527971116e-15,"yes","SMARCE1"
"KRT8",51.0558955273288,-1.94394764102212,0.233994298582958,-8.30767096802972,9.75987048339925e-17,1.91430442112989e-15,"yes","KRT8"
"DHX16",130.973555552902,1.09016270045378,0.131310473165385,8.30217631674145,1.02221351072181e-16,2.00204619851734e-15,"yes","DHX16"
"NMI",32.7592719942231,-2.63271693637635,0.317135710156689,-8.30154678915088,1.02764565003977e-16,2.00975131792034e-15,"yes","NMI"
"ANGPTL4",36.0027726447901,8.67001979757156,1.04443341655603,8.30117043378457,1.03090677325047e-16,2.01319436243498e-15,"yes","ANGPTL4"
"PPAP2A",176.814989741785,1.20996390381089,0.145794780519492,8.29908930552638,1.04912485564659e-16,2.04282424722129e-15,"yes","PPAP2A"
"ZCCHC14",119.341583074599,1.18534662329905,0.14286690605687,8.29685933582975,1.0689982779826e-16,2.07850447788616e-15,"yes","ZCCHC14"
"STK11IP",104.17219406247,-1.24421823813085,0.150014361558366,-8.29399415633123,1.09507835999515e-16,2.12613187810346e-15,"yes","STK11IP"
"HNF1A-AS1",29.1700581520152,-2.99434088044225,0.361121782244758,-8.29177587081348,1.11570013826133e-16,2.16303945880261e-15,"yes","HNF1A-AS1"
"SLC16A3",1500.33055791868,1.71069237828013,0.206672673928195,8.27730316623515,1.25996158342344e-16,2.4252000865436e-15,"yes","SLC16A3"
