"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene.Name"
6.7603281164408,6.25698878669685,1.12158941174949,5.57868032735528,2.42350151563532e-08,1.98254245937582e-07,"COL1A1"
4.29512603964199,5.6020669775657,1.17526748369572,4.76663147350046,1.87331504889994e-06,1.14969783604948e-05,"RIMS3"
3.21009477487439,-5.07026929431634,1.28450031589519,-3.94726979166429,7.90474642530424e-05,0.000363309619876265,"HNRNPCL1"
65.9169414735186,4.72548312509659,0.362765831790446,13.0262629800987,8.67536320332801e-39,6.39498201845322e-37,"SNAI1"
3.51337287827178,5.31230980186609,1.20823074676522,4.39676760096418,1.09874877071408e-05,5.90104624015217e-05,"PLK5"
10.4881997568539,5.41784897296476,1.07591192124555,5.03558782645767,4.76384641188538e-07,3.21164640511831e-06,"CBS"
42.9994686393727,4.73173553554957,0.439796753539647,10.7589141972213,5.3800316633155e-27,2.05052570440457e-25,"TNFSF9"
9.75307128481367,6.78563778948319,1.09220689698811,6.2127769090228,5.20563320219937e-10,5.262906935999e-09,"ADC"
92.983355066122,4.68446924404502,0.30182841252872,15.5203057419231,2.52843384060457e-54,3.46137432709703e-52,"NXPH4"
36.0027726447901,8.67001979757156,1.04443341655603,8.30117043378457,1.03090677325047e-16,2.01319436243498e-15,"ANGPTL4"
10.9131435732191,6.94816005213806,1.10229449315819,6.30336093962591,2.91259536916727e-10,3.04088556208156e-09,"XLOC_000027"
81.532984274343,-4.71613133819586,0.329467551017927,-14.3144031138267,1.77884844211827e-46,1.72935005068541e-44,"KCNE3"
85.312386109259,6.87406347922364,0.60409521957067,11.3791059033856,5.31417491285051e-30,2.36860367544194e-28,"DACT3"
2.71850572726456,4.94457819404069,1.26252767706653,3.91641172218053,8.98767048585072e-05,0.000409157065619861,"LOC643037"
